,nums,labels
18816,two hundred and fifty six; six hundred and eighty eight,1
18817,five hundred and sixty three; two hundred and fifteen,0
18818,one hundred and fifty nine; two hundred and fifty,1
18819,three hundred and seventy; eight hundred and ninety two,1
18820,three hundred and sixty seven; five hundred and eight,1
18821,eight hundred and thirty eight; three hundred and thirty two,0
18822,five hundred and twenty eight; ninety one,0
18823,six hundred and eighty seven; seven hundred and twenty five,1
18824,four hundred and twenty eight; five hundred and one,1
18825,four hundred and forty nine; five hundred and eighteen,1
18826,nine hundred and ninety eight; two hundred and fifteen,0
18827,six hundred and ninety one; eight hundred and fifty six,1
18828,six hundred and eighty; four hundred and fifty seven,0
18829,six hundred and eighty seven; seven hundred and eighty four,1
18830,six hundred and thirty eight; four hundred and fourteen,0
18831,three hundred and seventy seven; eight hundred and fifty nine,1
18832,four hundred and forty three; four hundred and eight,0
18833,seven hundred and forty nine; seven hundred and seventy,1
18834,three hundred and eight; six hundred and ninety three,1
18835,nine hundred and four; six hundred and ninety nine,0
18836,two hundred and seventy seven; five hundred and forty six,1
18837,eight hundred and thirty three; six hundred and eighty four,0
18838,four hundred and sixteen; seven hundred and thirteen,1
18839,eight hundred and fifty eight; two hundred and sixty six,0
18840,four hundred and ninety seven; seven hundred and six,1
18841,five hundred and seventy eight; seven hundred and thirteen,1
18842,one hundred and eighty five; eight hundred and ninety seven,1
18843,three hundred and sixteen; eight hundred and seven,1
18844,four hundred and twenty seven; nine hundred and five,1
18845,five hundred and eighty six; two hundred and fifty one,0
18846,three hundred and twenty three; one hundred and seventy two,0
18847,seven hundred and seventy four; eighty two,0
18848,six hundred and seventy; eight hundred and sixteen,1
18849,five hundred and fifty two; twenty two,0
18850,three hundred and thirty nine; six hundred and eighty nine,1
18851,three hundred and four; one hundred and fifty two,0
18852,two hundred and seventy five; three hundred and twelve,1
18853,one hundred and twenty four; nine hundred and fifty four,1
18854,two hundred and twenty six; four hundred and thirty two,1
18855,two hundred and thirty three; four hundred and seventy eight,1
18856,seven hundred and twenty three; four hundred and seventy one,0
18857,five hundred and ninety; six hundred and seventy one,1
18858,seven hundred and twenty seven; seven hundred and thirty one,1
18859,eight hundred and sixty seven; eight hundred and eleven,0
18860,four hundred and seven; four hundred and forty eight,1
18861,nine hundred and seventy one; forty five,0
18862,five hundred and fifty seven; three hundred and sixty four,0
18863,three hundred and two; eight hundred and three,1
18864,two hundred and three; five hundred and fifty five,1
18865,one hundred and thirty four; five hundred and ninety four,1
18866,eight hundred and twenty; three hundred and ninety six,0
18867,two; one hundred and twelve,1
18868,three hundred and sixty; four hundred and fifty nine,1
18869,one hundred and forty three; nine hundred and forty eight,1
18870,eight hundred and thirty seven; two hundred and sixty eight,0
18871,nine hundred and ninety; one hundred and eighty four,0
18872,six hundred and thirty six; two hundred and forty nine,0
18873,six hundred and seventy seven; eight hundred and fifty six,1
18874,three hundred and eighty seven; one hundred and seventy nine,0
18875,one hundred and forty three; nine hundred and forty two,1
18876,three hundred and seventy; two hundred and sixty two,0
18877,fifty two; eight hundred and twenty five,1
18878,two hundred and forty nine; nine hundred and forty three,1
18879,seven; three hundred and six,1
18880,five hundred and thirty; seven hundred and forty seven,1
18881,six hundred and twenty five; three hundred and forty six,0
18882,eight hundred and fifty seven; two hundred and thirteen,0
18883,one hundred and ninety one; four hundred and seventy three,1
18884,nine hundred and twenty eight; forty six,0
18885,seventy nine; eight hundred and seventy three,1
18886,three hundred and ninety two; eight hundred and nineteen,1
18887,two hundred and seventeen; four hundred and seventy two,1
18888,three hundred and ninety six; two hundred and thirty four,0
18889,one hundred and fifty nine; five hundred and thirteen,1
18890,nine hundred and twenty four; two hundred and thirty three,0
18891,seven hundred and fifty; eight hundred and seventy nine,1
18892,seven hundred and eighty eight; three hundred and eighty one,0
18893,twenty one; one hundred and ninety two,1
18894,four hundred and forty four; four hundred and sixty two,1
18895,two hundred and eleven; seven hundred and eighteen,1
18896,seven hundred and sixty six; one hundred and seventy five,0
18897,six hundred and forty six; five hundred and twenty,0
18898,five hundred and forty eight; nine hundred and fifty eight,1
18899,four hundred and eighty eight; eight hundred and forty five,1
18900,four hundred and forty eight; two hundred and sixty one,0
18901,three hundred and one; three hundred and thirty,1
18902,one hundred and twenty; one hundred and sixty four,1
18903,two hundred and ninety two; four hundred and twenty seven,1
18904,one hundred and ninety one; three hundred and twenty two,1
18905,seven hundred and seventeen; eleven,0
18906,eight hundred and fourteen; eight hundred and nineteen,1
18907,six hundred and sixty five; six hundred and fifty six,0
18908,five hundred and ninety nine; five hundred,0
18909,five hundred and ninety; seven hundred and fifty six,1
18910,six hundred and fifty three; seven hundred and twenty nine,1
18911,seven hundred and twenty two; three hundred and twenty one,0
18912,six hundred and ninety one; one hundred and forty nine,0
18913,two hundred and sixty nine; five hundred and seventy eight,1
18914,eight hundred and thirty six; one hundred,0
18915,nine hundred and forty eight; eight hundred and fifty,0
18916,four hundred and twenty one; three hundred and forty,0
18917,five hundred and eighty; four hundred and thirty,0
18918,nine hundred and twenty eight; eight hundred and ninety four,0
18919,three hundred and twenty one; two hundred and twenty eight,0
18920,nine hundred and thirty eight; twenty five,0
18921,nine hundred and fifty five; one hundred and fifty seven,0
18922,seven hundred and one; one hundred and eighty nine,0
18923,seven hundred and seventeen; sixty four,0
18924,two hundred and twenty four; six hundred and thirty three,1
18925,two hundred and ninety one; one hundred and forty one,0
18926,seven hundred and thirty eight; nine hundred and thirty three,1
18927,five hundred and seventy six; six hundred and fifteen,1
18928,five hundred and fifty nine; nine hundred and ten,1
18929,eight hundred and twenty one; seven hundred and seventy eight,0
18930,eight hundred and eighty; six hundred and seventy two,0
18931,nine hundred and forty; eight hundred and sixty seven,0
18932,six hundred and thirty eight; one hundred and twenty six,0
18933,two hundred and thirteen; five hundred and thirty four,1
18934,three hundred and sixty two; sixteen,0
18935,four hundred and ninety eight; eight hundred and ten,1
18936,seventy eight; four hundred and fifty seven,1
18937,three hundred and twelve; three hundred and twenty eight,1
18938,four hundred and sixty eight; one hundred and forty eight,0
18939,seven hundred and forty nine; two hundred and ninety five,0
18940,two hundred and twenty one; fifty,0
18941,four hundred and ninety one; eight hundred and thirty eight,1
18942,five hundred and sixty nine; two hundred and ninety six,0
18943,four hundred and ninety four; five hundred and sixty five,1
18944,twenty eight; three hundred and sixty six,1
18945,six hundred and ninety one; eight hundred and fifty one,1
18946,seven hundred and seventeen; four hundred and thirty nine,0
18947,two hundred and seventy two; twenty three,0
18948,five hundred and thirty six; two hundred and twenty,0
18949,five hundred and nine; three hundred and forty four,0
18950,eight hundred and ninety five; nine hundred and sixty two,1
18951,four hundred and twelve; four hundred and fifty six,1
18952,three hundred and fifty three; nine hundred,1
18953,eight hundred and forty seven; five hundred and ninety eight,0
18954,six hundred and thirty one; five hundred and seventy five,0
18955,two hundred and ten; five hundred and ninety one,1
18956,four hundred and seventy six; seven hundred and twenty three,1
18957,three hundred and sixty six; seventy seven,0
18958,nine hundred and eighty eight; nine hundred and ten,0
18959,thirty; seventy three,1
18960,seven hundred and fifty; nine hundred and ninety four,1
18961,three hundred and thirty one; one hundred and sixty five,0
18962,six hundred and three; seven hundred and forty nine,1
18963,eight hundred and eighty four; six hundred and ninety four,0
18964,one hundred and seventy two; two hundred and twelve,1
18965,six hundred and thirty one; seven hundred and twenty,1
18966,one hundred and fifty one; eighty five,0
18967,seventy two; three hundred and eighty seven,1
18968,three hundred and seventeen; five hundred and seventy two,1
18969,two hundred and six; four hundred and seventy one,1
18970,nine hundred and ninety five; thirty eight,0
18971,three hundred and twenty nine; three hundred and five,0
18972,eight hundred and forty one; seven hundred and eight,0
18973,seven hundred and ninety eight; nine,0
18974,six hundred and ninety seven; eight hundred and sixty six,1
18975,nine hundred and ninety nine; eight hundred and seventy four,0
18976,five hundred and sixty three; seven hundred and fourteen,1
18977,five hundred and eighteen; three,0
18978,four hundred and ninety; seven hundred and sixteen,1
18979,six hundred and four; seven hundred and eighty two,1
18980,forty six; three hundred and forty one,1
18981,thirty nine; three hundred and twenty three,1
18982,three hundred and thirty three; seven hundred and ninety five,1
18983,one hundred and seventy nine; six hundred and forty eight,1
18984,one hundred and seventeen; seven hundred and eighty eight,1
18985,twenty five; two hundred and fifty seven,1
18986,four hundred and fifty three; six hundred and seven,1
18987,one hundred and thirty four; two hundred and sixty nine,1
18988,one hundred and forty five; four hundred and five,1
18989,seven hundred and ninety eight; six hundred and thirty three,0
18990,four hundred and seventy seven; one thousand,1
18991,eighty; six hundred and seventy,1
18992,seven hundred and eight; two hundred and sixty one,0
18993,one hundred and sixty eight; three hundred and one,1
18994,one hundred and thirty seven; two hundred and twenty three,1
18995,seven hundred and ninety three; nine hundred and ninety three,1
18996,four hundred and seventy seven; nine hundred and twenty nine,1
18997,four hundred and three; one hundred and eighty three,0
18998,eighty five; nine hundred and forty nine,1
18999,nine hundred and ninety seven; seventy seven,0
19000,twenty eight; four hundred and eighty five,1
19001,four hundred and thirty four; eight hundred and eighty four,1
19002,one hundred and fifty; two hundred and forty five,1
19003,nine hundred and sixty four; nine hundred and eighty seven,1
19004,five hundred and sixteen; nine hundred,1
19005,one hundred and fifty one; three hundred and thirty five,1
19006,nine hundred and thirty six; four hundred and seventy two,0
19007,two hundred and ninety six; forty three,0
19008,eight hundred and fifty eight; two hundred and fifty nine,0
19009,two hundred and ninety seven; six hundred and thirty seven,1
19010,three hundred and thirty eight; eight hundred and seventy three,1
19011,twenty nine; six hundred and ten,1
19012,seven hundred and thirty five; two hundred and fifty five,0
19013,seventy six; eight hundred and eight,1
19014,two hundred and seventy four; five hundred and eighty four,1
19015,seven hundred and seventy two; one hundred and one,0
19016,five hundred; one hundred and thirty three,0
19017,eight hundred and thirty one; two hundred and fourteen,0
19018,two hundred and fifty four; one hundred and seventy nine,0
19019,six hundred and ten; five hundred and ninety three,0
19020,two hundred and four; twenty two,0
19021,forty five; eight hundred and seventy eight,1
19022,fifty seven; eight hundred and twenty six,1
19023,eighteen; one hundred and sixty three,1
19024,five hundred and two; three hundred and two,0
19025,three hundred and ninety three; seven hundred,1
19026,nine hundred and thirty one; eight hundred and seventy five,0
19027,nine hundred and ninety nine; three hundred and seventeen,0
19028,seven hundred and thirty four; four hundred and twenty four,0
19029,two hundred and forty eight; seven hundred and six,1
19030,five hundred and thirty one; four hundred and thirty nine,0
19031,eight hundred and five; sixty six,0
19032,eight hundred and eighty three; three hundred and twenty five,0
19033,seven hundred and fifty one; eight hundred and thirty nine,1
19034,four hundred and eighty six; one hundred and ninety six,0
19035,one hundred and seventy six; seven hundred and sixty,1
19036,six hundred and fifteen; eight hundred and twenty seven,1
19037,three hundred and ninety eight; nine hundred and fifty seven,1
19038,one hundred and forty three; one hundred and forty five,1
19039,seven hundred and forty seven; twenty,0
19040,four hundred and sixty nine; one hundred and ninety seven,0
19041,three hundred; eight hundred and thirty nine,1
19042,two hundred; one hundred and forty four,0
19043,five hundred and sixty; five hundred and thirty nine,0
19044,eight hundred and thirty four; one hundred and fifteen,0
19045,six hundred and sixty; five hundred and sixteen,0
19046,five hundred and thirty two; four hundred and twenty,0
19047,three hundred and eight; three hundred and sixty four,1
19048,one hundred and twelve; nine hundred and forty eight,1
19049,one hundred and forty eight; three hundred and fifty five,1
19050,nine hundred; thirty four,0
19051,one hundred and fifty nine; two hundred and forty nine,1
19052,eighty two; nine hundred and fifty five,1
19053,one hundred and nineteen; three hundred and ninety one,1
19054,seven hundred and seventy six; seven hundred and thirty seven,0
19055,two hundred; four hundred and ninety five,1
19056,eight hundred and forty four; eight hundred and thirty five,0
19057,two hundred and one; nine hundred and thirty five,1
19058,eight hundred and thirty eight; forty two,0
19059,four hundred and seventy one; seven hundred and fifty one,1
19060,four hundred and forty; seven hundred and eighty,1
19061,forty three; one hundred and seventy three,1
19062,three hundred and eighty six; five hundred and seventy eight,1
19063,five hundred and thirty eight; three hundred and seventy eight,0
19064,nine hundred and ninety one; two hundred and thirty,0
19065,four hundred and forty one; four hundred and eighty four,1
19066,one hundred and four; nine hundred and forty six,1
19067,six hundred and forty one; eight hundred and thirteen,1
19068,three hundred and fifty one; two hundred and sixty,0
19069,six hundred and twenty six; four hundred and eleven,0
19070,nine hundred and seventy eight; two hundred and twenty,0
19071,eight hundred and twenty nine; eight hundred and twelve,0
19072,six hundred and seventy five; nine hundred and seventy two,1
19073,two hundred and five; three hundred and fifty six,1
19074,five hundred and sixty two; five hundred and seventy nine,1
19075,seven hundred and fifty four; eight hundred and fifty one,1
19076,one hundred and sixty six; three hundred and four,1
19077,seven hundred and fifty three; one hundred and seventy four,0
19078,five hundred and ninety eight; two hundred and thirty four,0
19079,two hundred and twenty three; eight hundred and forty nine,1
19080,seventy three; four hundred and thirteen,1
19081,seven hundred and thirty eight; six hundred and sixty nine,0
19082,thirty three; three hundred and sixty two,1
19083,seven hundred and twenty eight; two hundred and fifty one,0
19084,one hundred and fifty one; eight hundred and forty seven,1
19085,two hundred and thirty; seven hundred and sixty nine,1
19086,four hundred and eighty; one hundred and forty eight,0
19087,nine hundred and forty six; nine hundred and ninety six,1
19088,nine hundred and forty two; nine hundred and sixty two,1
19089,two hundred and seventeen; four hundred and thirty five,1
19090,two hundred and sixty three; one hundred and twenty two,0
19091,two hundred and thirteen; four hundred and thirty eight,1
19092,nine hundred and ninety eight; nine hundred and sixty two,0
19093,four hundred and eleven; one hundred and ninety three,0
19094,six hundred and sixty four; six hundred,0
19095,forty; eight hundred and twenty seven,1
19096,twenty seven; eighty two,1
19097,five hundred and nineteen; eight hundred and sixty two,1
19098,four hundred and sixty seven; nine hundred and sixty five,1
19099,twenty seven; one hundred and eighty nine,1
19100,three hundred and seventy; five hundred and sixty two,1
19101,eight hundred and eighty six; ninety four,0
19102,seventy one; two hundred and fourteen,1
19103,five hundred; nine hundred and eighty five,1
19104,six hundred and one; four hundred and fifty five,0
19105,forty nine; four hundred and sixty,1
19106,eleven; three hundred and twenty three,1
19107,nine hundred and ninety eight; eight hundred and forty,0
19108,two hundred and eight; twenty eight,0
19109,two hundred and sixteen; seven hundred and forty nine,1
19110,seven hundred and ninety four; eight hundred and seventeen,1
19111,one hundred and eighty one; eight hundred and ninety six,1
19112,seven hundred and seventy six; three hundred and forty six,0
19113,four hundred and sixty six; one hundred and ninety one,0
19114,seven hundred and thirty five; three hundred and fifty six,0
19115,four hundred and sixteen; nine hundred and twenty six,1
19116,three hundred and nine; one hundred and ten,0
19117,eight hundred and sixty four; five hundred and ninety seven,0
19118,five hundred and ninety seven; twenty two,0
19119,six hundred and fifty six; seven hundred and twenty five,1
19120,nine hundred and eighty eight; eight hundred and fifty three,0
19121,six hundred and twenty five; eight hundred and seventy one,1
19122,one hundred and fifty eight; seven hundred and thirty eight,1
19123,sixty two; seven hundred and fifty eight,1
19124,fifty seven; seven hundred and forty six,1
19125,three hundred and seventeen; seventy eight,0
19126,eight hundred and twenty one; five hundred and seventy five,0
19127,eight hundred and sixty seven; four hundred and thirty one,0
19128,three hundred and sixty five; four hundred and sixteen,1
19129,nine hundred and thirty five; six hundred and ninety one,0
19130,five hundred and sixty four; three hundred and seventy five,0
19131,two hundred and twenty four; seven hundred and twenty eight,1
19132,seven hundred and forty nine; five hundred and six,0
19133,six; nine hundred and seventy seven,1
19134,three hundred and fifty four; seven hundred and ninety three,1
19135,three hundred and eighty six; forty six,0
19136,seventy three; five hundred and twenty eight,1
19137,eight hundred and eighty seven; two hundred and eleven,0
19138,nine hundred and thirty six; nine hundred and thirteen,0
19139,six hundred and seventy four; six hundred and fourteen,0
19140,two hundred and twenty six; eight hundred and sixty seven,1
19141,four hundred and nineteen; five hundred and eighty two,1
19142,six hundred and six; five hundred and ninety eight,0
19143,five hundred and eighty nine; two hundred and ninety five,0
19144,five hundred and thirty six; five hundred and eighty eight,1
19145,six hundred and twenty eight; forty,0
19146,five hundred and fifty seven; two hundred and fifty,0
19147,eighty five; one hundred and forty,1
19148,seven hundred and twenty eight; one hundred and ninety two,0
19149,twenty two; eight hundred and ten,1
19150,two hundred and fourteen; six hundred and ninety three,1
19151,six hundred and forty two; two hundred and ninety four,0
19152,four hundred and forty four; eight hundred and ten,1
19153,two hundred and seven; three hundred and nineteen,1
19154,seven hundred and ninety; three hundred and thirteen,0
19155,three hundred and thirty eight; six hundred and fifty six,1
19156,five hundred and thirty five; three hundred and sixty nine,0
19157,four hundred and twenty six; six hundred and eighty six,1
19158,three hundred and four; five hundred and seventy nine,1
19159,five hundred and sixty five; two hundred and nineteen,0
19160,two hundred and eighty nine; two hundred and three,0
19161,sixty four; eight hundred and forty nine,1
19162,eight hundred and thirty seven; four hundred and ninety four,0
19163,one hundred and ninety one; six hundred and twenty one,1
19164,seven hundred and fifteen; five hundred and thirty nine,0
19165,seven hundred and seventy four; nine hundred and seventy two,1
19166,sixty three; nine hundred and eighty nine,1
19167,eight hundred and fifty three; eight hundred and thirteen,0
19168,six hundred and forty three; one hundred and eighty nine,0
19169,seven hundred and sixteen; twenty four,0
19170,three hundred and seventy eight; four hundred and sixty one,1
19171,three hundred and seventy eight; five hundred and sixty seven,1
19172,five hundred and thirty four; six hundred and thirty three,1
19173,two hundred and ninety; two hundred and sixty two,0
19174,three hundred and thirteen; one hundred and thirty six,0
19175,ten; two hundred and seventy one,1
19176,six hundred and forty nine; seventy nine,0
19177,seven hundred and ninety five; seventy one,0
19178,eight hundred and twenty five; fifty seven,0
19179,fifty five; nine hundred and one,1
19180,three hundred and seventy nine; two hundred and eighty four,0
19181,six hundred and ninety four; three hundred and fifty one,0
19182,one hundred and eleven; five hundred and fifty eight,1
19183,four hundred and fifty eight; sixty seven,0
19184,five hundred and twenty three; four hundred and ninety eight,0
19185,five hundred and sixty nine; one hundred and sixty nine,0
19186,six hundred and fifty three; three hundred and seventy two,0
19187,four hundred and thirty two; eight hundred and fifty eight,1
19188,six hundred and five; four hundred and twelve,0
19189,nineteen; nine hundred and sixty six,1
19190,nine hundred and fifty nine; seven hundred and one,0
19191,four hundred and ninety six; forty two,0
19192,nine hundred and thirty seven; four hundred and four,0
19193,three hundred and thirty four; four hundred and fifty,1
19194,five hundred and eight; five hundred and eighty nine,1
19195,nine hundred and twenty five; two hundred and thirty seven,0
19196,one hundred and thirty seven; six hundred and eighty five,1
19197,six hundred and seventy six; one thousand,1
19198,two hundred and fifty nine; six hundred and thirty one,1
19199,six hundred and thirty nine; one hundred and seventy,0
19200,four hundred and six; fourteen,0
19201,five hundred and eighty three; five,0
19202,eight hundred and fifty nine; thirteen,0
19203,four hundred and twenty three; one hundred and eighty,0
19204,eight hundred and seventy two; fifty four,0
19205,one hundred and thirty seven; seventy four,0
19206,one hundred and ten; fifty nine,0
19207,seventy four; three hundred and fifty one,1
19208,six hundred and eighty one; eight hundred and fifty one,1
19209,eight hundred and ninety eight; four hundred and ninety eight,0
19210,three hundred and fifty five; six hundred and seventy,1
19211,three hundred and thirty four; eight hundred and two,1
19212,seventy one; eight hundred and six,1
19213,four hundred and eighty five; nine hundred and sixty three,1
19214,nine hundred and fifty four; five hundred and nineteen,0
19215,four hundred and seven; three hundred and fifty eight,0
19216,eight hundred and three; four hundred and eighty nine,0
19217,fifty four; nine hundred and eleven,1
19218,four hundred and seventy four; two hundred and ninety,0
19219,eight hundred and seventy one; one hundred and eighty three,0
19220,four hundred and twenty five; eight hundred and sixty five,1
19221,three hundred and eighty four; three hundred and sixty two,0
19222,five hundred and seventy two; eight hundred and twenty two,1
19223,sixty four; seven hundred and eighty six,1
19224,three hundred and twenty two; seven hundred and thirty three,1
19225,nine hundred and fifty one; one hundred and forty three,0
19226,five hundred and thirty six; four hundred and eleven,0
19227,six hundred and sixty one; one hundred and thirty three,0
19228,three hundred and eighty two; twenty,0
19229,seven hundred and forty five; eight hundred and forty one,1
19230,two hundred and forty seven; five hundred and forty seven,1
19231,seven hundred and seventy six; seven hundred and seventy eight,1
19232,three hundred and seventy nine; three hundred and six,0
19233,six hundred and forty six; one hundred and ninety four,0
19234,one hundred and seventy eight; two hundred and two,1
19235,sixty two; four hundred and thirty two,1
19236,nine hundred and thirty four; eighty,0
19237,two hundred and thirty three; four hundred and forty seven,1
19238,ninety nine; six hundred and thirty five,1
19239,three hundred and fifty; five hundred and twenty three,1
19240,seventy five; two hundred and forty one,1
19241,four hundred and eighty seven; eight hundred and thirty two,1
19242,three hundred and twenty three; six hundred and forty six,1
19243,three hundred and eighty five; three hundred and forty seven,0
19244,two hundred and seventy eight; three hundred and ninety five,1
19245,three hundred and sixty; two hundred and twenty eight,0
19246,seven hundred and seventy seven; two hundred and eighty five,0
19247,four hundred and seventy nine; seven hundred and fifty three,1
19248,five hundred and fifty nine; four hundred and twenty nine,0
19249,one hundred and ninety seven; two hundred and sixty one,1
19250,one hundred and ninety four; seven hundred and sixty six,1
19251,six hundred and five; seven hundred and seventy five,1
19252,one hundred and seventy one; seven hundred and fifty nine,1
19253,twenty two; six hundred and two,1
19254,three hundred and ninety seven; two hundred and ninety four,0
19255,four hundred and thirty seven; one hundred and nineteen,0
19256,nine hundred and fifty five; eight hundred and eighty five,0
19257,five hundred and thirteen; eight hundred and eighty one,1
19258,six hundred and twenty two; nine hundred and fourteen,1
19259,seven hundred and seventy three; one hundred and forty five,0
19260,four hundred; eight hundred and sixty,1
19261,four hundred and eighty four; eight hundred and five,1
19262,three hundred and thirty four; nine hundred and ninety one,1
19263,seven hundred and ninety eight; one hundred and fifty,0
19264,four hundred and seventy nine; four hundred and twenty two,0
19265,two hundred and ninety; six hundred and twenty six,1
19266,eight hundred and eighty; five hundred and seventy eight,0
19267,six hundred and fifty nine; four hundred and ninety four,0
19268,three hundred and ninety six; eight hundred and thirty four,1
19269,four hundred and seventy four; one hundred and nineteen,0
19270,sixty nine; nine hundred and twenty,1
19271,seven hundred and fifty four; five hundred and sixty two,0
19272,eight hundred and nine; seven hundred and ninety one,0
19273,four hundred and fifty; nine hundred and sixty five,1
19274,nine hundred and sixty two; four hundred and forty two,0
19275,five hundred and twelve; six hundred and ninety three,1
19276,one hundred and forty nine; six hundred and twenty six,1
19277,six hundred and ninety nine; one hundred and ninety two,0
19278,eight hundred and twenty five; three hundred and fifty five,0
19279,nine hundred and seventy seven; four hundred and sixty five,0
19280,six hundred and eight; four hundred and sixty,0
19281,eight hundred and ninety; four hundred and four,0
19282,nine hundred and forty two; five hundred and seventy seven,0
19283,eight hundred and thirty seven; seven hundred and fifty seven,0
19284,two hundred and sixty nine; sixty six,0
19285,nine hundred and ninety five; seven hundred and twenty eight,0
19286,six hundred and ninety four; five hundred and ninety nine,0
19287,four hundred and twenty; sixty eight,0
19288,eight hundred and seventy two; three hundred and eighty six,0
19289,six hundred and sixty two; two hundred and twenty eight,0
19290,three hundred and sixty six; nine hundred and eighty nine,1
19291,one hundred and fifty two; fifty two,0
19292,four hundred and seven; four hundred and twenty seven,1
19293,five hundred and fifty nine; seven hundred and twenty,1
19294,six hundred and fifty two; six hundred and sixty nine,1
19295,five hundred and seventy five; eight hundred and fourteen,1
19296,five hundred and four; one hundred and ninety three,0
19297,three hundred and twenty six; nine hundred and sixty five,1
19298,four hundred and sixteen; seven hundred and forty,1
19299,seven hundred and sixty six; five hundred and forty three,0
19300,three hundred and twenty one; two hundred and ninety nine,0
19301,four hundred and fifty eight; four hundred and eighty eight,1
19302,seven hundred and twenty seven; one hundred and fifty four,0
19303,seven hundred and twenty; four hundred and ninety one,0
19304,two hundred and eighty seven; two hundred and fifty five,0
19305,six hundred and forty three; two hundred and forty eight,0
19306,eight hundred and thirty; eight hundred and one,0
19307,one hundred and ninety two; five hundred and fifty nine,1
19308,seven hundred and thirty three; four hundred,0
19309,three hundred and twenty seven; seven hundred and fifty three,1
19310,two hundred and forty; six hundred and twenty three,1
19311,two hundred and twenty two; five hundred and sixty nine,1
19312,seven hundred and eighty two; ninety three,0
19313,twenty four; six hundred and seventy seven,1
19314,eight hundred and sixty seven; two,0
19315,six hundred and sixty four; forty two,0
19316,nine hundred and seventy six; thirty seven,0
19317,nine hundred and fifty two; nine hundred and twenty four,0
19318,one hundred and seventy; seventeen,0
19319,six hundred and forty; three hundred and ninety four,0
19320,nine hundred and sixty one; five hundred and fifty,0
19321,two hundred and ninety eight; eight hundred and one,1
19322,eight hundred and fifty four; eight hundred and thirty,0
19323,eight hundred and fifty two; three hundred and sixty nine,0
19324,six hundred and twenty two; eight hundred and eighty six,1
19325,forty seven; nine hundred and sixty eight,1
19326,nine hundred and eleven; one hundred and eighty,0
19327,twenty five; seven hundred and twenty five,1
19328,one hundred and forty nine; five hundred and forty six,1
19329,three hundred and forty three; three hundred and twenty six,0
19330,nine hundred and seven; three hundred and forty nine,0
19331,five hundred and eighty one; seven hundred and sixty one,1
19332,two hundred and fifty eight; seven,0
19333,eight hundred and ninety three; two hundred and forty one,0
19334,five hundred and sixty eight; four hundred and eighty two,0
19335,nine hundred and fifty four; nine hundred and seventeen,0
19336,five hundred and eighty seven; one hundred and six,0
19337,seven hundred and ninety eight; one hundred and eighty five,0
19338,two hundred and thirty five; eight hundred and thirty seven,1
19339,three hundred and two; nine hundred and twenty,1
19340,eight hundred and eighty seven; nine hundred and ninety six,1
19341,one hundred and twenty four; seven hundred and twenty three,1
19342,three hundred and sixty eight; six hundred and thirteen,1
19343,one hundred and seven; three hundred and seven,1
19344,seven hundred and fifty seven; two hundred and forty five,0
19345,one hundred and sixteen; one hundred and eighty five,1
19346,two hundred and forty two; six hundred,1
19347,nine hundred and fifty two; seven hundred and forty four,0
19348,three hundred and fifty; seven hundred and ninety six,1
19349,seven hundred and sixty nine; one hundred and fifty,0
19350,one hundred and ninety nine; forty eight,0
19351,two hundred and forty five; two hundred and seventy seven,1
19352,six hundred and sixty four; seven hundred and forty,1
19353,nine hundred and five; four hundred and one,0
19354,two; three hundred and fifty five,1
19355,seven hundred and thirteen; five hundred and ten,0
19356,two hundred and twenty; two hundred and nine,0
19357,nine hundred and sixty seven; three hundred and eighty,0
19358,ten; eight hundred and seventy one,1
19359,nine hundred and eleven; one hundred,0
19360,one hundred and forty eight; three hundred and twenty six,1
19361,one hundred and eighty one; four hundred and twenty two,1
19362,seven hundred and seventy seven; two hundred and thirty three,0
19363,seven hundred and twenty nine; eight hundred and fourteen,1
19364,six hundred and eighty eight; three hundred and sixty five,0
19365,seven hundred and ninety nine; fifty two,0
19366,two hundred and sixty nine; eight hundred and fifty nine,1
19367,nine hundred and twelve; six hundred and seventy eight,0
19368,four hundred and thirty three; six hundred and twenty one,1
19369,two hundred and nine; six hundred and seventy eight,1
19370,six hundred and one; one hundred and eighty four,0
19371,three hundred and eighty three; nine hundred and forty one,1
19372,nine hundred and twenty seven; nine hundred and twenty six,0
19373,seven hundred and nineteen; five hundred and twenty one,0
19374,two hundred and seventeen; nine hundred and eleven,1
19375,five hundred and eleven; three hundred and fifty nine,0
19376,nine hundred and seventy six; seven hundred and thirty nine,0
19377,seven hundred and sixty six; four hundred and sixty five,0
19378,two hundred and thirty seven; two hundred and twenty,0
19379,five hundred and thirty nine; eight hundred and sixty six,1
19380,six hundred and twenty eight; six hundred and twenty five,0
19381,three hundred and two; four hundred and eighty five,1
19382,nine hundred and fifty five; nine hundred and eighty nine,1
19383,nine hundred and sixty nine; nine hundred and seventy five,1
19384,eleven; one hundred and sixty six,1
19385,eighty one; one hundred and thirty two,1
19386,nine hundred and seventeen; six hundred and forty six,0
19387,one hundred and seventy seven; four hundred and sixty nine,1
19388,eight hundred and eighty two; nine hundred and fifty one,1
19389,six hundred and fifty; four hundred and twenty one,0
19390,one hundred and five; nine hundred and fifty eight,1
19391,seven hundred and fifty eight; three hundred and sixty seven,0
19392,six hundred and forty nine; two hundred and forty six,0
19393,eight hundred and forty nine; seven hundred and forty four,0
19394,two hundred and forty four; three hundred and nineteen,1
