,nums,labels
19866,trois cent quatre vingt seize; cent cinq,0
19867,quatre cent vingt trois; six cent onze,1
19868,cinquante cinq; trois cent treize,1
19869,neuf cent quatre vingt sept; huit cent vingt et un,0
19870,deux cent quarante trois; deux,0
19871,huit cent cinquante trois; six cent soixante dix sept,0
19872,trois cent vingt trois; quatre cent vingt cinq,1
19873,neuf cent un; deux cent quatre vingt dix neuf,0
19874,trois cent cinquante cinq; quatre cent quarante six,1
19875,quatre cent trente trois; soixante treize,0
19876,cent quarante et un; cinq cent soixante dix,1
19877,soixante dix; neuf cent quatre vingt six,1
19878,deux cent quatre vingt cinq; six cent soixante neuf,1
19879,huit cent quatre vingt quatre; quatre cent soixante dix,0
19880,cinq cent cinquante sept; quatre cent dix huit,0
19881,quatorze; trois cent huit,1
19882,sept cent quatre vingt treize; neuf cent quatre vingt sept,1
19883,soixante quinze; vingt,0
19884,deux cent vingt cinq; neuf cent quarante six,1
19885,trois cent soixante sept; cinq cent soixante sept,1
19886,cinq cent quatre vingt huit; cinq cent trente huit,0
19887,cinq cent vingt six; huit cent trente quatre,1
19888,cinq cent vingt sept; quatre cent trente,0
19889,trois cent dix; six cent vingt huit,1
19890,trois cent trente; six cent vingt huit,1
19891,deux cent quatre vingt dix; deux cent douze,0
19892,cinq cent quarante huit; neuf cent soixante trois,1
19893,sept cent quinze; cinq cent quarante et un,0
19894,trois cent vingt et un; cent quarante quatre,0
19895,cinq cent vingt neuf; neuf cent soixante dix sept,1
19896,deux cent un; quatre cent soixante et onze,1
19897,soixante dix sept; cent onze,1
19898,neuf cent trente cinq; cinq cent vingt six,0
19899,deux cent soixante quatre; trois cent soixante sept,1
19900,trois cent quatre vingt quatre; trois cent sept,0
19901,huit cent quatre vingt cinq; neuf cent quatre vingts,1
19902,six cent quarante quatre; six cent onze,0
19903,quatre cent soixante; cinq cent quatre vingt neuf,1
19904,deux cent quatre vingt dix sept; deux cent soixante quatre,0
19905,cinq cent vingt huit; trente six,0
19906,six cent trente huit; neuf cent soixante huit,1
19907,huit cent treize; cinq cent soixante et un,0
19908,quatre cent soixante cinq; neuf cent douze,1
19909,cent trente trois; deux cent dix huit,1
19910,huit cent quatre; neuf cents,1
19911,trois cent dix; quatre cent trente et un,1
19912,six cent quatre vingt cinq; huit cent neuf,1
19913,deux cent deux; cinq cent quatre vingt douze,1
19914,sept cent quatre; deux cent soixante et un,0
19915,cinq cent quarante trois; quatre cent quatre vingt dix,0
19916,six cent vingt sept; soixante,0
19917,six cent quarante; quatre cent quatre vingt trois,0
19918,quatre cent soixante dix; deux cent trente et un,0
19919,six cent soixante deux; huit cent cinquante quatre,1
19920,cent quarante trois; sept cent trente huit,1
19921,huit cent cinquante sept; six cent onze,0
19922,cent vingt; deux cent quatre vingt neuf,1
19923,trois cent quatre vingt cinq; deux cent quarante six,0
19924,cinq cent soixante seize; deux cent quatre vingt cinq,0
19925,trois cent trente six; trois cent soixante sept,1
19926,sept cent un; sept cent quatre,1
19927,huit cent trente huit; neuf cent quatre vingts,1
19928,cinq cent vingt; trois cent trente deux,0
19929,sept; trois cent quarante quatre,1
19930,trois cent cinq; neuf cent trente deux,1
19931,deux cent vingt neuf; six cent cinquante quatre,1
19932,vingt cinq; trois cent quatre vingt sept,1
19933,neuf cent quarante trois; cinq cent soixante cinq,0
19934,cinq cents; cent six,0
19935,sept cent quarante cinq; cent cinquante trois,0
19936,cinq cent cinquante deux; cent trente,0
19937,six cent six; six cent soixante neuf,1
19938,trois cent quatre vingt treize; neuf cent quatre vingt douze,1
19939,soixante trois; huit cent deux,1
19940,sept cent trente sept; trois cent quatre vingt quatre,0
19941,six cent quarante trois; trois cent trente,0
19942,cinq cent trente neuf; deux cent soixante cinq,0
19943,huit cent dix; cent soixante deux,0
19944,sept cent soixante seize; cinq cent vingt trois,0
19945,neuf cent vingt huit; cent quatre vingt onze,0
19946,cinquante six; sept cent trente deux,1
19947,six cent soixante cinq; neuf cent soixante six,1
19948,huit cent quatre vingt quatorze; quatre cent quatre vingt quatorze,0
19949,cent quatre vingt treize; cent quatre vingt seize,1
19950,quatre cent soixante trois; quatre cent sept,0
19951,trois cent vingt quatre; huit cent quarante six,1
19952,huit cent trente six; quatre cent cinquante six,0
19953,neuf cent quatre vingt deux; six cent soixante treize,0
19954,six cent quatre vingt sept; trois cent quatre vingt cinq,0
19955,trente trois; six cent soixante dix,1
19956,six cent cinquante trois; six cent quatre vingt deux,1
19957,deux cent quatre vingt cinq; six cent quatre vingt deux,1
19958,quatre cent soixante sept; cent vingt sept,0
19959,cinq cent soixante sept; neuf cent douze,1
19960,cent vingt trois; cinq cent trente deux,1
19961,huit cent quatre vingt dix; sept cent quatre,0
19962,quatre cent quatre vingt dix; deux cent onze,0
19963,cinquante sept; neuf cent soixante seize,1
19964,cent neuf; trois cent trente quatre,1
19965,neuf cent trente cinq; quatre cent quatre vingt trois,0
19966,vingt et un; deux cent vingt,1
19967,deux cent trente trois; trois cent cinquante huit,1
19968,quatre cent quatre vingt quinze; cinq cent quatre vingt dix huit,1
19969,cent quatre; huit cent quatre,1
19970,huit cent soixante neuf; cinq cent soixante dix,0
19971,six cent neuf; cent sept,0
19972,sept cent un; quatre cent soixante sept,0
19973,cinq cent vingt huit; cinq cent quatre vingt treize,1
19974,cinq cent trente; quatre cent quatre vingt quatorze,0
19975,cent trente sept; huit cent quatre vingt treize,1
19976,cent soixante sept; sept cent soixante dix,1
19977,neuf cent trente trois; quatre cent quatre vingt onze,0
19978,sept cent trente; quarante et un,0
19979,sept cent dix huit; huit cent deux,1
19980,sept cent cinquante deux; huit cent cinquante trois,1
19981,six cent soixante deux; neuf cent quarante huit,1
19982,cent cinquante cinq; trente six,0
19983,quatre cent cinquante huit; huit cent vingt neuf,1
19984,sept cent soixante et onze; quatre cent quarante huit,0
19985,cent soixante et un; cinq cent deux,1
19986,quatre cent quatre vingt neuf; soixante quinze,0
19987,sept cent cinquante deux; sept cent quarante cinq,0
19988,huit cent soixante cinq; cinq cent soixante huit,0
19989,huit cent vingt huit; deux cent soixante deux,0
19990,soixante seize; trois cent quatre vingt neuf,1
19991,cent trente deux; seize,0
19992,cent trente et un; neuf cent quatorze,1
19993,quatre cent neuf; trois cent quarante trois,0
19994,trente quatre; six cent quinze,1
19995,quatre cent soixante neuf; cinq cent soixante,1
19996,six cent sept; neuf cent quarante neuf,1
19997,cinq cent quatre vingt quatre; deux cent sept,0
19998,cinq cent vingt et un; six cent quatre vingt dix neuf,1
19999,deux cent soixante neuf; cinq cent trois,1
20000,cent trente sept; deux cent quatre,1
20001,neuf cent quatre vingt dix neuf; trois cent soixante dix huit,0
20002,cent neuf; sept cent soixante douze,1
20003,huit cent trente et un; neuf cent quatorze,1
20004,quatre cent vingt trois; neuf cent cinquante et un,1
20005,deux cent cinquante huit; trois cent vingt trois,1
20006,deux cent vingt quatre; trente et un,0
20007,six cent quarante; quatre cent deux,0
20008,deux cent vingt deux; huit,0
20009,quatre cent trente quatre; deux cent soixante neuf,0
20010,huit cent sept; neuf cent soixante deux,1
20011,sept cent vingt; quatre cent seize,0
20012,deux cent six; huit cent douze,1
20013,cinq cent trois; deux cent vingt,0
20014,deux cent trente sept; soixante dix huit,0
20015,six cent trente; trente sept,0
20016,cent trente trois; quarante six,0
20017,sept cent quatre vingt onze; soixante treize,0
20018,cinq cent deux; six cent quatre vingt dix huit,1
20019,huit cent neuf; huit cent trente,1
20020,sept cent quatre vingt huit; huit cent trente deux,1
20021,sept cent quatre vingt douze; deux cent soixante treize,0
20022,deux cent vingt trois; neuf cent quatre vingt deux,1
20023,cent trente trois; huit cent soixante trois,1
20024,neuf cent vingt; cent soixante quinze,0
20025,sept cent quatre vingt onze; quatre cent quatre vingt dix huit,0
20026,huit cent quarante deux; deux cent douze,0
20027,sept cent quatre vingt douze; cinq cent quinze,0
20028,huit cent quatorze; deux cent cinquante,0
20029,quatre cent dix neuf; deux cent vingt huit,0
20030,huit cent quatre vingt dix neuf; cent trente huit,0
20031,deux cent neuf; huit cent quatre vingt six,1
20032,trois cent quarante six; cinq cent soixante quatorze,1
20033,neuf cent quatre vingt treize; neuf cent quarante six,0
20034,cent quatre vingt neuf; cinq cent trente six,1
20035,quatre cent vingt trois; quatre cent treize,0
20036,deux cent vingt quatre; quatre vingt onze,0
20037,huit cent dix sept; neuf cent soixante douze,1
20038,cent quarante sept; deux cent quarante huit,1
20039,quatre vingt trois; deux cent vingt et un,1
20040,trois cent soixante dix; cinq cent quarante quatre,1
20041,cinq cent soixante quatorze; quatre cent cinquante cinq,0
20042,cinq cent soixante; sept cent cinquante quatre,1
20043,quatre cent vingt; trente deux,0
20044,quarante quatre; cent soixante dix huit,1
20045,trois cent neuf; quatre cent trente et un,1
20046,trente cinq; cinquante cinq,1
20047,trois cent quarante quatre; cent dix huit,0
20048,trois cent vingt cinq; deux cent quatre vingt un,0
20049,deux cent cinquante et un; trois cent soixante huit,1
20050,quatre cent quatre vingt huit; deux cent soixante cinq,0
20051,quatre cent treize; six cent treize,1
20052,neuf cent dix huit; trois cent dix neuf,0
20053,neuf cent dix sept; deux cent quatre vingt dix,0
20054,sept cent huit; neuf cent vingt quatre,1
20055,huit cent soixante dix sept; huit cent quatre vingt un,1
20056,huit cent vingt six; quatre cent quatre vingt cinq,0
20057,deux cent vingt trois; cent vingt huit,0
20058,quatre cent quatre vingt quinze; trois cent soixante seize,0
20059,quatre cent cinq; sept cent un,1
20060,cent vingt et un; neuf cent cinquante trois,1
20061,quatre cent soixante dix huit; quatre cent quatre vingt six,1
20062,quatre vingt douze; sept cent trente quatre,1
20063,trois cent quatre vingt dix huit; huit cent trente deux,1
20064,deux cent trente et un; deux cent quarante quatre,1
20065,quatre cent soixante quatre; cinq cent trente deux,1
20066,quatre vingt un; trois cent quatre vingt treize,1
20067,trois cent quatre vingts; quatre cent soixante dix sept,1
20068,cent soixante sept; deux cent trente deux,1
20069,cinq cent trente deux; huit cent quarante trois,1
20070,cinq cent trente sept; sept cent quarante sept,1
20071,cent sept; neuf cent trente sept,1
20072,cent quatre vingt un; deux cent quarante trois,1
20073,cinq cent seize; cinq cent cinquante neuf,1
20074,cent deux; six cent quatre vingt neuf,1
20075,six cent quarante trois; deux cent cinquante,0
20076,trois cent quarante huit; six cent cinquante neuf,1
20077,quinze; cinq cent cinquante trois,1
20078,dix; sept cent cinquante six,1
20079,trois cent quatre vingt quatorze; neuf cent soixante deux,1
20080,quatre vingt deux; cinq cent cinquante,1
20081,deux cent quatre vingt treize; sept cent trente,1
20082,trois cent cinquante; huit cent onze,1
20083,six cent quarante neuf; sept cent six,1
20084,deux cent vingt cinq; neuf cent trente quatre,1
20085,sept cent dix; neuf cent vingt cinq,1
20086,quatorze; trois cent soixante quinze,1
20087,cinq cent quatre vingt cinq; sept cent sept,1
20088,six cent quarante cinq; cinq cent treize,0
20089,six cent dix sept; six cent cinquante trois,1
20090,deux cent trente sept; sept cent quatre vingt huit,1
20091,cent soixante cinq; quarante quatre,0
20092,neuf cent trente quatre; trois,0
20093,neuf cent cinquante six; six cent quarante,0
20094,six cent quatre vingt sept; neuf cent quatre vingt dix sept,1
20095,cent quatre vingt trois; sept cent cinquante sept,1
20096,huit cent quatre; quatre cent six,0
20097,cent quatre vingt trois; deux cent vingt deux,1
20098,quatre cent cinquante neuf; cinq cent dix sept,1
20099,quatre cent quatre vingt six; huit cent trente sept,1
20100,huit cent quarante quatre; deux cent quarante neuf,0
20101,neuf cent quarante quatre; six cent dix huit,0
20102,quatre cent soixante deux; quatre cent quatre vingts,1
20103,sept cent cinquante et un; huit cent soixante quatorze,1
20104,trois cent un; neuf cent trente sept,1
20105,trois cent quarante neuf; cent sept,0
20106,cinq cent trente; quatre cent deux,0
20107,neuf cent soixante huit; cinq cent trente six,0
20108,seize; deux cent soixante huit,1
20109,douze; cent sept,1
20110,neuf cent vingt deux; trois cent trente six,0
20111,sept cent cinquante sept; trois cent soixante dix sept,0
20112,sept cent soixante quatorze; sept cent trente,0
20113,neuf cent trente quatre; sept cent cinquante six,0
20114,sept cent trente; huit,0
20115,trois cent quatre vingt quinze; trois cent cinquante deux,0
20116,cent trente quatre; cinq cent onze,1
20117,sept cent cinquante cinq; deux cent quatre vingt dix,0
20118,neuf cent neuf; huit cent cinquante,0
20119,trois cent cinquante et un; trois cent quatre vingt dix huit,1
20120,deux; deux cent soixante dix huit,1
20121,sept cent quatre vingt sept; neuf cent vingt six,1
20122,deux cent soixante dix sept; trois cent vingt,1
20123,sept cent quatre vingts; cent quatre vingt cinq,0
20124,six cent soixante et onze; huit cent cinquante six,1
20125,sept cent quatre vingt trois; six cent quatre vingt dix huit,0
20126,six cent trente et un; quatre cent quatre vingt huit,0
20127,trois cent quarante huit; cinq cent quarante,1
20128,six cent vingt et un; trois cent soixante six,0
20129,cinq cent quatre vingt huit; huit cent quatre vingts,1
20130,quatre cent soixante trois; vingt quatre,0
20131,quatre cent vingt huit; huit cent quatre vingt quinze,1
20132,huit cent quarante et un; trois cent treize,0
20133,six cent quatre vingt dix sept; sept cent un,1
20134,cinq cent vingt; quatre vingt six,0
20135,huit cent soixante dix sept; cinq cent trente neuf,0
20136,quarante; quatre cent cinquante six,1
20137,six cent quarante six; soixante,0
20138,trois cent vingt sept; cinq cent quatre vingt six,1
20139,quatre cent quatre vingt dix huit; six cent quatre vingt sept,1
20140,sept cent quatorze; cinq cents,0
20141,neuf cent quatre vingts; six cent quatre vingts,0
20142,quatre cent quatre vingt dix sept; cinq cent trente cinq,1
20143,quatre cent vingt quatre; cinq cent cinquante huit,1
20144,cinq cent soixante douze; deux cent soixante neuf,0
20145,quatre cent vingt cinq; quatre cent six,0
20146,huit cent dix neuf; neuf cent trois,1
20147,trois cent trente neuf; six cent quatre vingt deux,1
20148,deux cent quarante et un; cinquante deux,0
20149,quatre cent cinquante cinq; six cent vingt trois,1
20150,huit cent vingt sept; sept cent quarante,0
20151,neuf cent trente deux; cinq cent soixante douze,0
20152,cinq cent quatre vingt treize; neuf cent trente deux,1
20153,huit cent quatre vingts; trois cent douze,0
20154,cent cinquante et un; huit cent quatre vingt quinze,1
20155,six cent vingt sept; vingt cinq,0
20156,six cent vingt; deux cent soixante dix sept,0
20157,cinq; sept cent soixante et un,1
20158,quatre vingt quatorze; cinq cent trente deux,1
20159,cinq cent quatorze; six cent quatre vingt treize,1
20160,cent quatorze; cinq cent trois,1
20161,neuf cent dix huit; trois cent soixante et onze,0
20162,cinq cent cinquante sept; cent cinquante six,0
20163,six cent quatre vingt seize; cent soixante,0
20164,sept cent cinquante; neuf cent six,1
20165,cent huit; cinq cent quatre vingt trois,1
20166,neuf cent deux; deux cent cinquante neuf,0
20167,neuf cent quinze; quatre vingt huit,0
20168,quatre cent quatre vingt huit; neuf cent quatre vingt huit,1
20169,neuf cent quarante deux; quatre cent quatre vingt dix sept,0
20170,sept cent six; sept cent cinquante six,1
20171,cinq cent soixante treize; cinquante cinq,0
20172,quatre cent dix sept; sept cent quinze,1
20173,huit cent trente; cent quinze,0
20174,six cent cinquante huit; quatre cent soixante et onze,0
20175,trois cent quatre vingt neuf; quatre cent dix neuf,1
20176,sept cent vingt; neuf cent quatre vingt dix huit,1
20177,trente et un; cent quatre vingt quinze,1
20178,sept cent soixante; trois cent trente trois,0
20179,trois cent quatre vingt six; huit cent trente huit,1
20180,trois cent soixante dix huit; quatre cent seize,1
20181,six cent cinquante deux; cinquante sept,0
20182,neuf cent vingt quatre; sept cent quatre vingt quatre,0
20183,deux cent vingt; trois cent quarante neuf,1
20184,quatre cent cinquante et un; cinq cent soixante dix neuf,1
20185,neuf cent cinquante neuf; trois cent dix,0
20186,huit cent quarante et un; quatre cent quatre vingt treize,0
20187,deux cent trente huit; neuf cent soixante dix huit,1
20188,cent sept; six cent onze,1
20189,huit cent quatre vingt six; six cent cinquante deux,0
20190,cinq cent vingt trois; neuf cent quatre vingt dix huit,1
20191,trois cent quarante neuf; deux cent trente deux,0
20192,six cent trente deux; neuf cent quatre vingt huit,1
20193,cinq cent trente cinq; trois cent treize,0
20194,cinq cent trente huit; deux cent soixante trois,0
20195,quatre cent quatre vingt seize; huit cent quatre vingt six,1
20196,six cents; trente huit,0
20197,cent quarante; sept cent vingt six,1
20198,quatre cent quatre vingt trois; cent onze,0
20199,six cent quarante huit; soixante neuf,0
20200,deux cent trente deux; huit cent sept,1
20201,quatre vingt sept; quatre cent soixante six,1
20202,cinquante quatre; deux cent quarante cinq,1
20203,six cent soixante seize; quatre cent six,0
20204,trois cent soixante deux; sept cent quarante deux,1
20205,deux cent trente sept; sept cent quinze,1
20206,neuf cent trente et un; deux cent dix neuf,0
20207,cent vingt quatre; neuf cent vingt huit,1
20208,six cent quatorze; sept cent vingt sept,1
20209,quatre cent soixante quatorze; cent vingt six,0
20210,neuf cent quatre vingt six; quatre cent deux,0
20211,neuf cent quatre vingt quatre; six cent cinquante huit,0
20212,cent cinquante neuf; quarante quatre,0
20213,cent soixante neuf; neuf cent soixante deux,1
20214,cent quatre vingt neuf; trois cent cinquante deux,1
20215,cent cinquante; trois cent soixante deux,1
20216,six cent quatre vingt cinq; sept cent trente et un,1
20217,deux cent dix sept; trois cent cinquante six,1
20218,soixante treize; cinq cent trente huit,1
20219,quatre cent quatre vingts; quatre cent quatre vingt neuf,1
20220,cinq cent quarante deux; cent treize,0
20221,quatre cent douze; cent quatre vingt treize,0
20222,cinq cent vingt quatre; neuf cent vingt sept,1
20223,huit cent quarante huit; cinq cent un,0
20224,trente sept; quatre vingt sept,1
20225,trois cent soixante; seize,0
20226,neuf cent quarante et un; trois cent quatre vingt quinze,0
20227,cent cinquante trois; vingt neuf,0
20228,quatre cent dix huit; huit cent quatorze,1
20229,deux cent quarante deux; trois cent quatre vingt un,1
20230,cent soixante quinze; deux cent huit,1
20231,vingt neuf; cinq cent neuf,1
20232,neuf cent dix sept; neuf cent quatre vingt quinze,1
20233,quatre cent trente quatre; quatre vingt dix,0
20234,neuf cent sept; huit cent soixante seize,0
20235,neuf cent vingt trois; cinq cent cinquante six,0
20236,sept cent soixante huit; huit cent soixante trois,1
20237,sept cent vingt huit; soixante neuf,0
20238,cinq cent trente sept; sept cent quatre vingt treize,1
20239,quarante quatre; trois cent quatre vingt trois,1
20240,neuf cent cinquante cinq; quatre cent huit,0
20241,treize; cinq cent cinquante sept,1
20242,quarante six; dix,0
20243,deux cent soixante et un; quatre cent soixante dix,1
20244,sept cent quatre vingt six; trois cent soixante et onze,0
20245,neuf cent treize; quatre cent soixante neuf,0
20246,neuf cent vingt sept; huit cent quinze,0
20247,cinq cent vingt sept; cent cinquante neuf,0
20248,deux cent vingt cinq; sept cent soixante et onze,1
20249,six cent quarante six; trois cent soixante et un,0
20250,deux cent quatre vingt sept; neuf cent vingt trois,1
20251,huit cent quarante et un; sept cent cinquante et un,0
20252,deux cent dix sept; huit cent vingt cinq,1
20253,cinq cent cinquante quatre; soixante,0
20254,cent cinquante neuf; quatre vingt deux,0
20255,cent quatre vingt douze; neuf cent trente neuf,1
20256,trois cent quarante deux; huit cent soixante six,1
20257,quarante deux; trois cent soixante trois,1
20258,neuf cent cinquante huit; trois cent trente huit,0
20259,six cent soixante sept; sept cent six,1
20260,neuf cent cinq; neuf cent vingt cinq,1
20261,huit cent trois; quatre cent quatre vingt dix neuf,0
20262,neuf cent deux; sept cent quatre vingt onze,0
20263,quatre cent dix; six cent quatre vingt cinq,1
20264,trois cent soixante quatre; quatre cent neuf,1
20265,quarante trois; sept cent quatre vingt six,1
20266,cinq cent quatre vingt neuf; quatre cent cinquante neuf,0
20267,deux cent quatre; quatre cent quarante,1
20268,sept cent huit; huit cent soixante neuf,1
20269,quatre cent trente; huit cent quarante deux,1
20270,sept cent quarante neuf; six cent soixante quinze,0
20271,huit cent quarante et un; deux cent quatorze,0
20272,neuf cent quatre vingt douze; cinq cent six,0
20273,huit cent quatre vingt dix sept; deux cent soixante sept,0
20274,cent vingt et un; six cent quarante,1
20275,neuf cent soixante huit; trente deux,0
20276,cent vingt six; deux cent cinquante cinq,1
20277,neuf cent cinquante; quatre cent quatre vingt six,0
20278,sept cent quatre vingt sept; quatre vingt quatorze,0
20279,deux cent vingt huit; cent soixante huit,0
20280,cinq cent quatre vingt seize; huit cent trente quatre,1
20281,sept cent quatre vingt six; neuf cent quatre vingt deux,1
20282,huit cent quinze; quatre cent trente,0
20283,cinq cent quatre vingt neuf; trente sept,0
20284,quarante deux; trois cent quatre vingt douze,1
20285,cent cinquante deux; cinq cent quarante,1
20286,trois cent soixante quatorze; cinq cent soixante douze,1
20287,deux cent vingt cinq; cinquante sept,0
20288,neuf cent quarante huit; neuf cent soixante quatorze,1
20289,huit cent quatre vingt quinze; cinq cent quatre vingt cinq,0
20290,sept cent deux; quatre cent quatre vingt sept,0
20291,cent quatre; cinq cent quatorze,1
20292,quatre cent vingt cinq; six cent quarante six,1
20293,cent quatre vingt dix; huit cent quatorze,1
20294,sept cent vingt et un; cinq cent onze,0
20295,neuf cent soixante et onze; deux cent sept,0
20296,deux cent soixante quatre; deux cent cinq,0
20297,cinq cent quatre vingt un; sept cent soixante six,1
20298,neuf cent soixante six; cinq cent vingt deux,0
20299,six cent soixante douze; cinq cent six,0
20300,cinq cent six; six cent quatre vingt douze,1
20301,deux cent cinquante huit; six cent soixante deux,1
20302,six cent huit; cent quatre vingt onze,0
20303,cinq cent six; cinq cent soixante six,1
20304,trois cent soixante dix huit; sept cent quarante,1
20305,quatre vingt neuf; huit cent quarante huit,1
20306,neuf cent quatre vingt dix sept; six cent quatre vingt sept,0
20307,deux cent un; trois cent quatre vingt deux,1
20308,six cent dix; huit cent cinquante cinq,1
20309,huit cent quarante trois; deux cent vingt quatre,0
20310,deux cent quatre vingt quinze; deux cent quatre,0
20311,cent quatre vingt huit; cinq cent trente huit,1
20312,sept cent cinquante cinq; cinq cent quarante cinq,0
20313,huit cent soixante dix sept; cinq cent quatre vingt treize,0
20314,six cent quatre vingt dix sept; cinq cents,0
20315,trois cent six; neuf cent cinquante deux,1
20316,sept cent soixante quinze; cent quarante neuf,0
20317,neuf cent soixante dix; trois cent quatorze,0
20318,trois cent cinquante trois; sept cent vingt trois,1
20319,sept cent soixante dix huit; huit cent quinze,1
20320,cent dix; deux cent soixante huit,1
20321,trois cent neuf; six cent vingt trois,1
20322,cinq cent quarante sept; huit cent trente cinq,1
20323,quatre cent vingt deux; huit cent trente et un,1
20324,six cent quarante sept; cinq cent soixante trois,0
20325,trois cent huit; cinq cent vingt trois,1
20326,cinq cent onze; cinq cent trente cinq,1
20327,cinq cent vingt cinq; trois cent cinquante cinq,0
20328,cent vingt sept; cinquante cinq,0
20329,cent cinquante neuf; huit cent vingt deux,1
20330,cinq cent cinquante quatre; cent,0
20331,neuf cent soixante dix sept; huit cent soixante dix huit,0
20332,cinquante sept; trois cent vingt neuf,1
20333,quatre cent soixante sept; deux cent quarante et un,0
20334,quatre cent quatre vingt quatre; cinq cent quatre vingt cinq,1
20335,trois cent cinquante sept; quatre cent neuf,1
20336,cinq cent soixante seize; cent onze,0
20337,quatre cent quarante cinq; sept cent quatre vingt dix,1
20338,sept cent trente six; neuf cent soixante quinze,1
20339,six cent soixante quinze; deux cent soixante et un,0
20340,cinq cent dix sept; six cent quatre vingt dix sept,1
20341,neuf cent cinquante sept; six cent vingt huit,0
20342,sept cent treize; deux cent cinquante sept,0
20343,six cent quarante six; treize,0
20344,cent sept; deux cent soixante cinq,1
20345,cinq cent cinq; trois cent trente deux,0
20346,huit cent cinquante quatre; huit cent quatre vingt neuf,1
20347,neuf cent cinquante trois; huit cent soixante dix,0
20348,trois cent soixante dix sept; trois cent soixante quatre,0
20349,quarante et un; cinq cent quatre vingt dix,1
20350,quatre cent soixante et onze; cinq cent vingt six,1
20351,deux cent cinquante six; quatre cent soixante huit,1
20352,deux cent trente huit; huit cent un,1
20353,six cent quarante six; sept cent quarante sept,1
20354,six cent quatorze; cinq cent quatre vingt un,0
20355,cent quatre vingt seize; six cent trois,1
20356,neuf cent cinquante deux; cent quatre vingt onze,0
20357,soixante dix sept; six cent quatre vingts,1
20358,deux cent cinquante et un; cent soixante dix neuf,0
20359,cinq cent dix neuf; cent cinquante huit,0
20360,neuf cent six; cinq cent quarante,0
20361,deux cent quarante; quatre cent soixante huit,1
20362,quatre cent soixante quinze; huit cent quarante,1
20363,cent dix neuf; six cent soixante dix neuf,1
20364,deux cent trente neuf; trois cent cinquante quatre,1
20365,sept; cent quatre vingt douze,1
20366,neuf cent quatre vingt quatre; huit cent quarante quatre,0
20367,sept cent quatre vingt dix neuf; quatre vingt trois,0
20368,sept cent quarante quatre; six cents,0
20369,cinq cent cinquante et un; trois cent trente trois,0
20370,six cent soixante dix neuf; sept cent cinquante huit,1
20371,deux cent deux; sept cent quatre vingt huit,1
20372,neuf cent quarante quatre; neuf cent trente sept,0
20373,sept cent onze; sept cent dix sept,1
20374,deux cent quarante quatre; cinq cent vingt,1
20375,cinq cent quarante huit; six cent cinquante et un,1
20376,sept cent deux; trois cent soixante et un,0
20377,huit cent cinquante six; six cent trente six,0
20378,cinq cent dix sept; deux cent cinquante neuf,0
20379,sept cent quatre vingt dix huit; dix huit,0
20380,deux cent sept; quatre cent dix,1
20381,cinq cent cinquante et un; sept cent quarante et un,1
20382,quatre cent quatre vingt dix sept; cinq cent quatre vingt quinze,1
20383,cent trente quatre; trois cent cinq,1
20384,neuf cent quatre vingts; huit cent soixante quatorze,0
20385,cinq cent quatre vingt quatre; neuf cent vingt cinq,1
20386,six cent soixante huit; cinquante,0
20387,quatre vingt dix sept; cinq cent vingt trois,1
20388,sept cent soixante sept; huit cent quatre vingts,1
20389,neuf cent quarante et un; six cent soixante neuf,0
20390,six cent quatre vingt douze; huit cent six,1
20391,quatre vingt quatorze; quatre cent trente deux,1
20392,six cent vingt trois; soixante neuf,0
20393,deux cent trente huit; vingt six,0
20394,soixante dix neuf; trois cent quatre vingt un,1
20395,trois cent soixante sept; huit cent trente deux,1
20396,neuf cent cinquante six; cent soixante quatorze,0
20397,cent vingt deux; quatre cent cinquante deux,1
20398,cent quatorze; huit cent trente trois,1
20399,soixante huit; huit cent soixante et onze,1
20400,huit cent quatre vingt neuf; deux cent quatre,0
20401,neuf cent quarante sept; cinq cent soixante quatre,0
20402,quatre cent quatre vingt deux; sept cent cinquante neuf,1
20403,cinq cent quatre vingt onze; quatre cent trente sept,0
20404,cent vingt neuf; cent quarante six,1
20405,trois cent soixante dix sept; cinq cent cinquante sept,1
20406,cent onze; six cent soixante quatre,1
20407,huit cent vingt cinq; neuf cent quarante six,1
20408,huit cent neuf; sept cent neuf,0
20409,cent quatorze; cent soixante douze,1
20410,cinq cent six; huit cent vingt six,1
20411,six cent quarante cinq; six cent quarante quatre,0
20412,huit cents; six cent vingt,0
20413,trois cent cinquante trois; trois cent vingt neuf,0
20414,cinq cent quarante cinq; huit cent soixante treize,1
20415,six cent treize; neuf cents,1
20416,neuf cent trente et un; huit cent quatre vingt deux,0
20417,quatre vingt dix; quatre cent quatre vingt dix huit,1
20418,cent quatre vingt sept; six cent cinquante et un,1
20419,quatre cent vingt quatre; sept cent quatre vingt treize,1
20420,cinq cent vingt deux; sept cent quatre vingt quinze,1
20421,six cent quatorze; cinq cent trente et un,0
20422,deux cent dix sept; quarante huit,0
20423,soixante trois; huit cent quarante six,1
20424,trois cent quarante sept; sept cent vingt quatre,1
20425,neuf; huit cent cinq,1
20426,sept cent vingt quatre; cinq cent vingt quatre,0
20427,quarante trois; soixante treize,1
20428,quatre cent trente neuf; quatre cent quatre vingt cinq,1
20429,six cent quarante trois; deux cent quatre vingt onze,0
20430,deux cent cinquante quatre; six cent quatre vingts,1
20431,vingt et un; deux cent vingt quatre,1
