,sents,labels
23330,ottehundrede og firs trehundrede og seksogfirs,1
23331,syvhundrede og enoghalvtreds et,1
23332,syvhundrede og firs,0
23333,ottehundrede og fireoghalvfjerds ottehundrede og seksogtyve,1
23334,syvhundrede og tooghalvtreds ethundrede og femogtreds,1
23335,nihundrede og toogtreds syvhundrede og treoghalvfems,1
23336,femhundrede og femoghalvfems,0
23337,sekshundrede og tyve syvhundrede og enogtreds,1
23338,firehundrede og otteogtredive,0
23339,firehundrede og syvoghalvfjerds ethundrede og femogtyve,1
23340,femhundrede og enoghalvfjerds trehundrede og otteogtreds,1
23341,ethundrede og treogfyrre tohundrede og halvtreds,1
23342,femhundrede og toogtredive femhundrede og fireogtreds,1
23343,ottehundrede og seksogfirs,0
23344,ottehundrede og treogfirs,0
23345,trehundrede og ni sekshundrede og fire,1
23346,syvhundrede og femogfyrre femhundrede og fireoghalvfjerds,1
23347,syvhundrede og enogfirs ethundrede og otte,1
23348,ethundrede og syvogtyve,0
23349,femogtreds,0
23350,firs niogfirs,1
23351,fyrre firehundrede og fire,1
23352,tredive syvhundrede og to,1
23353,tohundrede og treds trehundrede og femten,1
23354,syvhundrede og femogtreds ethundrede og syvogtreds,1
23355,ethundrede og sytten,0
23356,nihundrede og seksoghalvfjerds sekshundrede og niogtredive,1
23357,ottehundrede og treoghalvfjerds fireogtreds,1
23358,femhundrede og fire,0
23359,nihundrede og seksogtredive,0
23360,firehundrede og otteogtyve,0
23361,firehundrede og seksoghalvfjerds sekshundrede og syvoghalvfems,1
23362,trehundrede og enoghalvtreds tohundrede og enoghalvfjerds,1
23363,ottehundrede og ni syvhundrede og fireogtreds,1
23364,femhundrede og fireogfyrre ethundrede og otteogtyve,1
23365,sekshundrede og fire firehundrede og syv,1
23366,ethundrede og fjorten femhundrede og femogtreds,1
23367,femhundrede og otteogtyve,0
23368,femhundrede og syvogtyve,0
23369,ethundrede og femoghalvfjerds nihundrede og toogfirs,1
23370,nihundrede og otteoghalvfjerds syvhundrede og fireogtyve,1
23371,firehundrede og tolv,0
23372,tohundrede og niogfyrre,0
23373,sekshundrede og niogfyrre,0
23374,firehundrede og halvfems,0
23375,firehundrede og treoghalvtreds,0
23376,ottehundrede og atten femhundrede og fem,1
23377,sekshundrede og syvogtredive,0
23378,sekshundrede og firs trehundrede og femogfirs,1
23379,syvhundrede og halvfems femhundrede og seksogtyve,1
23380,sekshundrede og fireogfirs,0
23381,ottehundrede nihundrede og syvoghalvfjerds,1
23382,sekshundrede og treoghalvfjerds,0
23383,tohundrede og enogfirs,0
23384,trehundrede og nioghalvfjerds trehundrede og treogfyrre,1
23385,tohundrede og syvogfyrre,0
23386,syvhundrede og syvoghalvfems femhundrede og syvogtreds,1
23387,sekshundrede og treogfyrre nihundrede og atten,1
23388,syvhundrede og tretten,0
23389,tohundrede og seksoghalvfems firehundrede og fem,1
23390,syvhundrede og femogtredive,0
23391,femhundrede og niogtreds,0
23392,niogtreds nihundrede og sytten,1
23393,sekshundrede og tooghalvfems,0
23394,sekshundrede og treogtyve,0
23395,trehundrede og niogtreds,0
23396,nihundrede og enogtyve,0
23397,ethundrede og enogfyrre ethundrede og halvfjerds,1
23398,firehundrede og fireogfyrre,0
23399,nihundrede og otteogtreds trehundrede og seksten,1
23400,femhundrede og tredive ottehundrede og syvoghalvfems,1
23401,sekshundrede og tyve,0
23402,ottehundrede og fyrre femhundrede og otteoghalvfems,1
23403,trehundrede og fem,0
23404,syvhundrede og tooghalvfjerds syvhundrede og tredive,1
23405,treogtredive,0
23406,syvhundrede og et,0
23407,syvhundrede og firs,0
23408,firehundrede og fireogfyrre,0
23409,nihundrede og otteoghalvtreds enoghalvtreds,1
23410,trehundrede og enogtreds syvhundrede og atten,1
23411,enogtreds,0
23412,niogfyrre ethundrede og enogtreds,1
23413,ottehundrede og treoghalvtreds,0
23414,tohundrede og femten tohundrede og nioghalvfems,1
23415,ottehundrede og treogfyrre ethundrede og otteogfyrre,1
23416,femhundrede og seksogtyve,0
23417,syvhundrede og treogtredive,0
23418,syvhundrede og fjorten ottehundrede og et,1
23419,trehundrede og niogtyve ottehundrede og treogtyve,1
23420,sekshundrede og treoghalvtreds,0
23421,syvhundrede og femoghalvfjerds femhundrede og fem,1
23422,sekshundrede og atten,0
23423,ethundrede,0
23424,tohundrede og enogfyrre trehundrede og fyrre,1
23425,ethundrede og fyrre syvhundrede og enogfyrre,1
23426,enogtreds ottehundrede og tooghalvtreds,1
23427,syvhundrede og fire,0
23428,trehundrede og et nihundrede og elleve,1
23429,firehundrede og treogfirs femhundrede og seks,1
23430,sekshundrede og halvtreds nioghalvfems,1
23431,nihundrede og enogfyrre tooghalvfjerds,1
23432,trehundrede og enoghalvtreds,0
23433,ottehundrede og syvoghalvfems,0
23434,nihundrede og seks sekshundrede og fireogtyve,1
23435,ethundrede og femoghalvfjerds nihundrede og toogfyrre,1
23436,syvhundrede og seksoghalvfems sekshundrede og to,1
23437,enoghalvfems,0
23438,firehundrede og nioghalvtreds tohundrede og otteogfirs,1
23439,syvhundrede og seksoghalvfems,0
23440,firehundrede og toogfirs tohundrede og fem,1
23441,femhundrede og fireogtredive ottehundrede og toogtredive,1
23442,tohundrede og femogtredive,0
23443,syvhundrede og syvogtreds,0
23444,tohundrede og halvtreds femhundrede og enoghalvtreds,1
23445,sekshundrede og nioghalvfems nihundrede og et,1
23446,sekshundrede og femogtyve niogtreds,1
23447,sekshundrede og otteogtredive ottehundrede og treogfirs,1
23448,femhundrede og ti,0
23449,firehundrede og syvogfirs femhundrede og seksoghalvfjerds,1
23450,femhundrede og treogtredive,0
23451,syvhundrede og enoghalvfjerds firehundrede og elleve,1
23452,sekshundrede og treogtreds ethundrede og syv,1
23453,tohundrede og fjorten syvhundrede og enoghalvfjerds,1
23454,firehundrede og niogtredive ethundrede og enogfyrre,1
23455,trehundrede og femoghalvfems femhundrede og tooghalvtreds,1
23456,sekshundrede og nioghalvtreds,0
23457,trehundrede og to ethundrede og toogfirs,1
23458,trehundrede og enoghalvfjerds,0
23459,nihundrede og enogfirs sekshundrede og enogfirs,1
23460,firehundrede og syvogtreds nihundrede og fem,1
23461,ottehundrede og syvogfyrre,0
23462,syvhundrede og enogtreds,0
23463,firehundrede og atten enoghalvfjerds,1
23464,nihundrede og treoghalvfems femhundrede og syvogtyve,1
23465,sekshundrede og halvfjerds,0
23466,trehundrede og otteogfirs,0
23467,firehundrede og seksogfirs,0
23468,trehundrede og femoghalvtreds femhundrede og treds,1
23469,ottehundrede og syvoghalvfjerds,0
23470,otteoghalvfems,0
23471,tohundrede og tolv,0
23472,firehundrede og treoghalvfems firehundrede og ti,1
23473,firehundrede og niogfyrre,0
23474,syvhundrede og nioghalvfjerds,0
23475,firehundrede og fjorten,0
23476,firehundrede og femogtredive,0
23477,trehundrede og ni,0
23478,sekshundrede og tretten syvhundrede og elleve,1
23479,ethundrede og nioghalvfems,0
23480,femhundrede og enoghalvfems,0
23481,femhundrede og syvogfirs nihundrede og et,1
23482,trehundrede og femten ottehundrede og otteoghalvtreds,1
23483,ottehundrede og syvogfyrre ethundrede og toogtyve,1
23484,sekshundrede og femogfyrre nihundrede og syvoghalvtreds,1
23485,sekshundrede og elleve sekshundrede og atten,1
23486,tohundrede og seksten,0
23487,nihundrede og sytten ottehundrede,1
23488,ethundrede og fireogfirs enogfirs,1
23489,ti,0
23490,syvoghalvfems,0
23491,firehundrede og niogtreds femhundrede og atten,1
23492,ethundrede og tyve,0
23493,firs,0
23494,nihundrede og fireogfirs,0
23495,syvhundrede og femoghalvfjerds,0
23496,nihundrede og toogfyrre,0
23497,trehundrede og ti,0
23498,syvhundrede og syvogtreds,0
23499,enogtyve ethundrede og fjorten,1
23500,syvhundrede og tyve,0
23501,trehundrede og elleve,0
23502,ottehundrede og treoghalvfjerds,0
23503,tohundrede og tretten,0
23504,ethundrede og enogtredive,0
23505,femhundrede og syvogfirs,0
23506,syvhundrede og syvogfirs nihundrede og seksoghalvfjerds,1
23507,trehundrede og seksogfirs,0
23508,niogtreds ethundrede og ti,1
23509,tohundrede og seksogtredive nihundrede og fireogfirs,1
23510,ottehundrede og ti firehundrede og fireoghalvfjerds,1
23511,ethundrede og toogtreds,0
23512,nihundrede og fireogtreds,0
23513,ottehundrede og firs toogtreds,1
23514,ottehundrede og otte,0
23515,ethundrede og otteoghalvfjerds,0
23516,femhundrede og fyrre nihundrede og niogtyve,1
23517,nihundrede og seksogtreds,0
23518,femhundrede og fire ethundrede og enogfirs,1
23519,femhundrede og fireogfirs ethundrede og tyve,1
23520,femoghalvtreds ethundrede og nioghalvfjerds,1
23521,trehundrede og enogfyrre femhundrede og treds,1
23522,tohundrede og enogtredive,0
23523,trehundrede og fireogfyrre,0
23524,sekshundrede og tooghalvtreds femogtyve,1
23525,nihundrede og treogtredive,0
23526,ethundrede og ti,0
23527,syvoghalvfjerds nihundrede og femogtredive,1
23528,tohundrede og et,0
23529,syvhundrede og seksoghalvtreds nihundrede,1
23530,syvhundrede og halvtreds,0
23531,sekshundrede og femogfyrre,0
23532,syvhundrede og fireogfirs nihundrede og ni,1
23533,sekshundrede og femogtredive,0
23534,ethundrede og fireogtredive tohundrede og treogtredive,1
23535,tyve ottehundrede og seksten,1
23536,nihundrede og enogtyve syvhundrede og otte,1
23537,ottehundrede og otteoghalvfjerds,0
23538,sekshundrede og fireogtyve ottehundrede og syvogtreds,1
23539,femhundrede og atten trehundrede og treoghalvtreds,1
23540,ottehundrede og firs,0
23541,firehundrede og otteoghalvtreds,0
23542,seksogtredive,0
23543,tohundrede og syvoghalvtreds,0
23544,femhundrede og seksogtyve,0
23545,syvhundrede og syvoghalvfjerds syvhundrede og syvogfirs,1
23546,treogtyve syvhundrede og seksogtyve,1
23547,tohundrede og toogfyrre firehundrede og fire,1
23548,trehundrede og fireoghalvfems,0
23549,trehundrede syvhundrede og tre,1
23550,treogtredive treogtyve,1
23551,tohundrede og seksoghalvtreds syvhundrede og otteogtyve,1
23552,nihundrede og fireoghalvfems firehundrede og fireoghalvtreds,1
23553,nihundrede og enoghalvfjerds,0
23554,femhundrede og nioghalvtreds,0
23555,syvhundrede og nioghalvtreds enogtredive,1
23556,tohundrede og syvoghalvfems,0
23557,ottehundrede og niogtyve,0
23558,tohundrede og treoghalvfjerds,0
23559,femhundrede og enoghalvfems,0
23560,syvhundrede og niogfirs,0
23561,tohundrede og fireoghalvfems nihundrede og elleve,1
23562,sekshundrede og nioghalvtreds treogtreds,1
23563,nihundrede og halvfems,0
23564,femhundrede og femogtreds,0
23565,syvhundrede og femogtreds nihundrede og elleve,1
23566,ethundrede og enogtredive,0
23567,ottehundrede og enogtreds firehundrede og niogtredive,1
23568,syvhundrede og enoghalvfems,0
23569,ethundrede og nioghalvfjerds,0
23570,firehundrede og femogfirs,0
23571,syvhundrede og atten,0
23572,ethundrede og otteogtredive sekshundrede og syvoghalvfjerds,1
23573,ethundrede og syvoghalvfjerds syvhundrede og seksogfirs,1
23574,sekshundrede og tooghalvfems tohundrede og toogfirs,1
23575,ethundrede og tretten syvhundrede og enoghalvfjerds,1
23576,tohundrede og atten trehundrede og seksogtyve,1
23577,femhundrede og syv ottehundrede og treoghalvfems,1
23578,ottehundrede og tooghalvfems sekshundrede og to,1
23579,firehundrede og enogfyrre,0
23580,ottehundrede og femoghalvfems sekshundrede og tredive,1
23581,firehundrede og femoghalvfjerds nihundrede og tredive,1
23582,ottehundrede og fjorten tohundrede og enoghalvfems,1
23583,trehundrede og niogtyve,0
23584,femhundrede og toogtyve,0
23585,firehundrede og femoghalvfjerds,0
23586,tohundrede og tretten syvhundrede og sytten,1
23587,ethundrede og treoghalvtreds,0
23588,tohundrede og halvtreds,0
23589,trehundrede og seksogfyrre ottehundrede og syvogfirs,1
23590,femhundrede og treoghalvfjerds,0
23591,ottehundrede og nitten trehundrede og otteogtyve,1
23592,sekshundrede og syv,0
23593,tohundrede og femogfyrre,0
23594,trehundrede og otteoghalvtreds trehundrede og femogtredive,1
23595,trehundrede og syvoghalvtreds sekshundrede og niogtreds,1
23596,trehundrede og treoghalvfems,0
23597,trehundrede og tredive,0
23598,syvhundrede og fireoghalvtreds,0
23599,femhundrede og tyve,0
23600,femhundrede og elleve femhundrede og fire,1
23601,ottehundrede og femogtyve nihundrede og femogfyrre,1
23602,ethundrede og syvoghalvfems syvhundrede og toogtreds,1
23603,ottehundrede og fireogfirs firehundrede og fjorten,1
23604,otteogtredive,0
23605,femhundrede og fireogtredive femhundrede og otteoghalvfjerds,1
23606,femhundrede og to niogtyve,1
23607,tohundrede og toogtyve femhundrede og seksoghalvtreds,1
23608,treogfyrre,0
23609,tohundrede og treogfyrre,0
23610,trehundrede og otteogfyrre,0
23611,firehundrede og ti,0
23612,tohundrede og fem seksoghalvfjerds,1
23613,femhundrede og tretten trehundrede og to,1
23614,tohundrede og treoghalvfems,0
23615,nihundrede og fem,0
23616,ethundrede og enogfyrre,0
23617,femhundrede og otteoghalvfems,0
23618,tohundrede og syvogtyve,0
23619,femoghalvfjerds tohundrede og syv,1
23620,firehundrede og fireogtreds,0
23621,sekshundrede og et,0
23622,femogfirs syvhundrede og femogtreds,1
23623,femhundrede og tolv halvfems,1
23624,toogtyve,0
23625,nihundrede og otteogtreds trehundrede og tredive,1
23626,ethundrede og firs ottehundrede og seksogtredive,1
23627,tohundrede og toogfyrre syvhundrede og seksoghalvtreds,1
23628,trehundrede og otteogtyve enogfyrre,1
23629,femhundrede og fireogtyve,0
23630,ethundrede og treogtyve sekshundrede og otteogtyve,1
23631,tohundrede og treogfirs tohundrede og otteogfirs,1
23632,femhundrede og enogtredive,0
23633,tohundrede og enogtyve,0
23634,ethundrede og syv ethundrede og femoghalvfems,1
23635,ottehundrede og fireoghalvtreds,0
23636,femhundrede og seksogtreds sekshundrede og toogfirs,1
23637,nihundrede og fem firehundrede og treoghalvtreds,1
23638,tohundrede og femogfirs firehundrede og seksogtreds,1
23639,syvhundrede og ti sekshundrede og niogtreds,1
23640,trehundrede og treogfirs femhundrede og toogtredive,1
23641,sekshundrede og tooghalvfjerds sekshundrede og syvogtredive,1
23642,femogfyrre,0
23643,trehundrede og halvfems,0
23644,sekshundrede og toogtredive,0
23645,trehundrede og nioghalvtreds nihundrede og enogtyve,1
23646,trehundrede og enoghalvfems,0
23647,firehundrede og syvogfirs trehundrede og niogtreds,1
23648,firehundrede og fireoghalvfjerds nihundrede og femten,1
23649,ethundrede og seksogtreds femhundrede og toogfyrre,1
23650,ethundrede og halvfems femhundrede og fjorten,1
23651,firehundrede og syvoghalvtreds,0
23652,seksogtreds ottehundrede og tretten,1
23653,tohundrede og enoghalvfjerds,0
23654,nihundrede og fyrre ethundrede og fireoghalvtreds,1
23655,ottehundrede og enogfyrre,0
23656,ti,0
23657,femhundrede og femoghalvtreds nihundrede og femogtreds,1
23658,trehundrede og otteogtredive,0
23659,sekshundrede og otteogtredive tohundrede og seksoghalvfjerds,1
23660,ottehundrede og nioghalvfjerds ottehundrede og treogtredive,1
23661,sekshundrede og syvoghalvfems ettusind,1
23662,sekshundrede og treogtredive femhundrede og firs,1
23663,firehundrede og syvogtreds,0
23664,enogtreds,0
23665,nihundrede og seksogtreds,0
23666,nitten femhundrede og femogtredive,1
23667,femhundrede og treoghalvfems,0
23668,ethundrede og seksoghalvfjerds syvhundrede og syvogfirs,1
23669,ethundrede og niogfirs sekshundrede og otteogfyrre,1
23670,otteoghalvfems syv,1
23671,nihundrede og femoghalvfjerds femhundrede og toogtredive,1
23672,ottehundrede og niogfyrre nihundrede og seksogfyrre,1
23673,femhundrede og nioghalvfems syvhundrede og syv,1
23674,seksogfyrre,0
23675,trehundrede og nioghalvfems,0
23676,trehundrede og seksogtreds trehundrede og fireoghalvfjerds,1
23677,treogfyrre femhundrede og otteogtreds,1
23678,nihundrede og enoghalvfems femhundrede og otteogfyrre,1
23679,syvhundrede og otteoghalvtreds firehundrede og fyrre,1
23680,femogtyve nihundrede og tooghalvtreds,1
23681,femhundrede og toogfirs syvhundrede og seksogtreds,1
23682,trehundrede og enogfirs,0
23683,tohundrede og toogfyrre,0
23684,sekshundrede og fireogtredive sekshundrede og toogfirs,1
23685,femhundrede og nitten tohundrede og syvogfyrre,1
23686,toogtyve nihundrede og atten,1
23687,syvhundrede og tolv enoghalvtreds,1
23688,ottehundrede og femogtyve,0
23689,syvhundrede og enogfyrre,0
23690,nihundrede og femoghalvfems femhundrede og fireogfirs,1
23691,ethundrede og niogtredive sekshundrede og treoghalvfems,1
23692,ottehundrede og fireoghalvfjerds ti,1
23693,ethundrede og otteogfyrre,0
23694,ottehundrede og seksoghalvtreds femogtreds,1
23695,trehundrede og femogfyrre sekshundrede og otteogtyve,1
23696,femhundrede og femogtredive ottehundrede og enogtreds,1
23697,firehundrede og treoghalvfjerds,0
23698,ethundrede og fireogtredive,0
23699,sekshundrede og femogtredive,0
23700,syvhundrede og tooghalvtreds,0
23701,ethundrede og treogtyve femhundrede og otteogtredive,1
23702,otteogtyve sekshundrede og otteoghalvfjerds,1
23703,femhundrede og tredive tohundrede og nioghalvfjerds,1
23704,ottehundrede og femogtredive tooghalvtreds,1
23705,femogfirs,0
23706,ettusind,0
23707,firehundrede og atten,0
23708,tohundrede og syvoghalvfjerds,0
23709,nihundrede og niogtredive,0
23710,femhundrede og niogtredive,0
23711,syvhundrede og toogfirs,0
23712,syvhundrede og treogtyve tohundrede og treogfirs,1
23713,nihundrede og tre,0
23714,trehundrede og tooghalvfems treoghalvfjerds,1
23715,tohundrede og fireoghalvtreds ottehundrede og femoghalvfjerds,1
23716,sekshundrede og tretten tohundrede og niogfirs,1
23717,syvhundrede og otteogfyrre trehundrede og enoghalvfems,1
23718,sekshundrede og niogfirs trehundrede og seks,1
23719,syvhundrede og fire syvhundrede og ni,1
23720,sytten trehundrede og et,1
23721,ottehundrede og seksogfirs sekshundrede og fireogfyrre,1
23722,tohundrede og nitten sekshundrede og niogfirs,1
23723,ottehundrede og otteogtreds,0
23724,femhundrede og syvogtreds,0
23725,femhundrede og seks,0
23726,trehundrede og treogtredive ottehundrede og enogfyrre,1
23727,nihundrede og enoghalvfjerds firehundrede og enogfirs,1
23728,ethundrede og treoghalvfjerds firehundrede og fireogtyve,1
23729,ottehundrede og femoghalvtreds,0
23730,sekshundrede og otteogfirs treoghalvfjerds,1
23731,sekshundrede og niogfirs firehundrede og otteogtredive,1
23732,tohundrede og femogfirs,0
23733,femhundrede og enoghalvfjerds toogtredive,1
23734,firehundrede og toogtredive firehundrede og seksogtredive,1
23735,syvhundrede og treogfyrre syvhundrede og nioghalvtreds,1
23736,ottehundrede og fireoghalvfems,0
23737,ottehundrede og tre syvhundrede og femogfirs,1
23738,firehundrede og seksogtredive,0
23739,ethundrede og sytten firehundrede og seksoghalvfems,1
23740,femhundrede og enogfirs femhundrede og niogtredive,1
23741,trehundrede og otteoghalvtreds femhundrede og niogfyrre,1
23742,sekshundrede og enoghalvfems trehundrede og treogtyve,1
23743,ethundrede og femoghalvtreds femhundrede og fire,1
23744,firehundrede og femoghalvfjerds,0
23745,sekshundrede og treoghalvfems sekshundrede og syvogtredive,1
23746,trehundrede og treogfirs seksogtreds,1
23747,syvhundrede og niogtredive ottehundrede og otteoghalvfjerds,1
23748,trehundrede og enoghalvfems,0
23749,firehundrede og halvfems femhundrede og femten,1
23750,treogtredive nihundrede og otteoghalvtreds,1
23751,nihundrede og enogtyve femhundrede og treogtyve,1
23752,trehundrede og toogtredive nihundrede og tooghalvfems,1
23753,femhundrede og femogfirs ethundrede og nioghalvfjerds,1
23754,ethundrede og otte,0
23755,ottehundrede og femogtreds,0
23756,trehundrede og niogtyve,0
23757,nihundrede og treogtredive,0
23758,sekshundrede og enoghalvtreds,0
23759,syvhundrede og nioghalvtreds nihundrede og elleve,1
23760,nihundrede og nioghalvfjerds ottehundrede og nioghalvfems,1
23761,syvhundrede og seksogtreds femhundrede og enoghalvfjerds,1
23762,tretten,0
23763,syvhundrede og femoghalvfjerds,0
23764,ethundrede og syvogfyrre firehundrede og otteogfyrre,1
23765,femhundrede og syv,0
23766,firehundrede og femogtyve tohundrede og fjorten,1
23767,trehundrede og halvfjerds ethundrede og treogfyrre,1
23768,ethundrede og otteogtredive ethundrede og otteogtredive,1
23769,sekshundrede og et,0
23770,femhundrede og firs ottehundrede og seks,1
23771,firehundrede og niogtyve,0
23772,ottehundrede og seksoghalvfems,0
23773,ottehundrede og femoghalvtreds,0
23774,syvhundrede og seksoghalvfems nihundrede og treogtredive,1
23775,femhundrede og nioghalvfjerds nihundrede og treogtyve,1
23776,sekshundrede og femten,0
23777,firehundrede og tooghalvtreds,0
23778,syvhundrede og seksogtreds,0
23779,femhundrede og treogfirs,0
23780,ethundrede og seksogfirs firehundrede og enogfyrre,1
23781,ethundrede og otteogfirs,0
23782,nihundrede og otteoghalvtreds nihundrede og otteoghalvfems,1
23783,nihundrede og fireogtredive,0
23784,sekshundrede og elleve,0
23785,femhundrede og nioghalvtreds,0
23786,syvoghalvtreds,0
23787,nihundrede og otteogfyrre ethundrede og treds,1
23788,femhundrede og toogfyrre,0
23789,nihundrede og treds ottehundrede og toogtyve,1
23790,tohundrede og otteogtreds,0
23791,nihundrede og otteoghalvtreds,0
23792,ottehundrede og niogtredive,0
23793,femhundrede og femogfirs sekshundrede og syvogfyrre,1
23794,femhundrede og sytten firehundrede og femogfyrre,1
23795,ethundrede og tretten,0
23796,sekshundrede og toogtredive firehundrede og fjorten,1
23797,firehundrede og to,0
23798,niogfirs femhundrede og ni,1
23799,syvhundrede og treoghalvfjerds,0
23800,syvhundrede og fireogfirs,0
23801,ottehundrede og treoghalvfems tohundrede og syvogfirs,1
23802,firehundrede og enogfirs,0
23803,trehundrede,0
23804,nihundrede og nitten,0
23805,ethundrede og treogtreds sekshundrede og femogtreds,1
23806,syvhundrede og toogfirs syvhundrede,1
23807,otteoghalvfems,0
23808,trehundrede og fireogfirs tohundrede og femogfirs,1
23809,ethundrede og enoghalvtreds,0
23810,ethundrede og syvoghalvfjerds femhundrede og toogfirs,1
23811,firehundrede og tooghalvtreds ottehundrede og fyrre,1
23812,sekshundrede og syv femhundrede og niogtredive,1
23813,trehundrede og tooghalvfems trehundrede og tolv,1
23814,firehundrede og treoghalvtreds sekshundrede og otteoghalvfems,1
23815,syvhundrede og treoghalvfjerds syvhundrede og femoghalvtreds,1
23816,femhundrede og syvoghalvfems ottehundrede og fireoghalvfjerds,1
23817,trehundrede og seksoghalvtreds,0
23818,treogtyve,0
23819,femhundrede syvhundrede og enogtredive,1
23820,ethundrede og fjorten,0
23821,syvhundrede og fireogfirs tohundrede og femoghalvfjerds,1
23822,ethundrede og otteoghalvfjerds sekshundrede og niogtreds,1
23823,tohundrede og nitten trehundrede og toogfyrre,1
23824,firehundrede og halvtreds firehundrede og fireogtredive,1
23825,firehundrede og fireoghalvfjerds nihundrede og nioghalvfems,1
23826,firehundrede og femten nihundrede og enoghalvfems,1
23827,sekshundrede og treogfirs ottehundrede og nioghalvfems,1
23828,sekshundrede og fireoghalvfems ottehundrede og et,1
23829,sekshundrede og fyrre nihundrede og treoghalvfjerds,1
23830,femhundrede og ti,0
23831,ottehundrede og seksogfirs sekshundrede og otteoghalvfjerds,1
23832,ethundrede og tooghalvfjerds,0
23833,femhundrede,0
23834,enoghalvfjerds,0
23835,trehundrede og syvoghalvfjerds,0
23836,femhundrede og otteogtreds otteogtreds,1
23837,ottehundrede og et ethundrede og toogtyve,1
23838,trehundrede og fireoghalvfems sekshundrede og enoghalvfjerds,1
23839,ethundrede og seksoghalvfems,0
23840,trehundrede og fireogfirs,0
23841,ottehundrede og fireogtreds,0
23842,syvhundrede og syvoghalvtreds tohundrede og tooghalvtreds,1
23843,syvhundrede og seksogtreds,0
23844,sekshundrede og syvogfyrre,0
23845,syvhundrede og seksogtreds,0
23846,syvogtyve,0
23847,ethundrede og fireoghalvtreds,0
23848,ottehundrede og halvfems femhundrede og treogfirs,1
23849,ottehundrede og fireogfirs,0
23850,ottehundrede og femogfirs,0
23851,ethundrede og syvogtreds femhundrede og tooghalvtreds,1
23852,tohundrede og treogtyve syvogtredive,1
23853,ethundrede og fireogfyrre,0
23854,ottehundrede og enogfirs tohundrede og nioghalvfems,1
23855,ottehundrede og syvogtredive ethundrede og treogfyrre,1
23856,ottehundrede,0
23857,trehundrede og sytten femogtredive,1
23858,ottehundrede og toogtredive,0
23859,ethundrede og enogtredive,0
23860,ethundrede og enogfirs,0
23861,ethundrede og nioghalvfjerds,0
23862,femhundrede og halvfems,0
23863,ottehundrede og seks,0
23864,ethundrede og treoghalvfjerds,0
23865,syvhundrede og fyrre ottehundrede og toogtreds,1
23866,femhundrede og treogtreds tohundrede og treoghalvfems,1
23867,syvhundrede og treogfyrre,0
23868,syvhundrede og syvoghalvfems firehundrede og fem,1
23869,fire,0
23870,syvhundrede og otteoghalvtreds,0
23871,firehundrede og fireoghalvfjerds,0
23872,syvhundrede og seksogtyve firehundrede og syvogfyrre,1
23873,femhundrede og fireogfirs,0
23874,tohundrede og fireoghalvtreds,0
23875,ottehundrede og seks tohundrede og femoghalvfems,1
23876,sekshundrede og seksogfirs tohundrede og syvoghalvtreds,1
23877,tohundrede og fireogtredive ottehundrede og fyrre,1
23878,tohundrede og ti,0
23879,femhundrede og nioghalvfjerds femhundrede og otteoghalvfjerds,1
23880,syvhundrede og otteogtredive sekshundrede og fem,1
23881,femhundrede og et nihundrede og toogtreds,1
23882,treogtredive,0
23883,femhundrede og fjorten,0
23884,sekshundrede og fireogfyrre,0
23885,nihundrede og seksogtreds,0
23886,ottehundrede og niogtyve nihundrede og syvoghalvfjerds,1
23887,seks niogfirs,1
23888,ottehundrede og tretten,0
23889,nihundrede og niogfirs trehundrede og toogtyve,1
23890,ottehundrede og treoghalvfjerds,0
23891,trehundrede og tre femhundrede og halvfjerds,1
23892,femhundrede og otte,0
23893,femhundrede og enogtyve seksogtyve,1
23894,trehundrede og syvoghalvfems ethundrede og seksogtyve,1
23895,femhundrede og fire,0
23896,nihundrede og niogtreds ottehundrede og niogfirs,1
23897,ottehundrede og niogfyrre,0
23898,tohundrede og femogfyrre,0
23899,femhundrede og ti firehundrede og treogtyve,1
23900,sekshundrede og elleve ottehundrede og fireogtyve,1
23901,nihundrede og femten firehundrede og fem,1
23902,fireogfirs,0
23903,trehundrede og enogtreds niogtyve,1
23904,femhundrede og toogtyve,0
23905,ottehundrede og seksogtreds femhundrede og tooghalvfjerds,1
23906,trehundrede og otteogfyrre,0
23907,firehundrede og otteogtreds,0
23908,trehundrede og femogtyve,0
23909,ethundrede og tyve,0
23910,ethundrede og treogtyve trehundrede og syv,1
23911,ottehundrede og seksogfyrre,0
23912,tohundrede og syvogfirs femhundrede og fireogfirs,1
23913,nihundrede og syvogtreds treogfirs,1
23914,tohundrede og syv ottehundrede og seks,1
23915,nihundrede og seksogtyve,0
23916,ottehundrede og otteogtredive firehundrede og tooghalvfjerds,1
23917,treoghalvfems,0
23918,ottehundrede og treogtyve atten,1
23919,nihundrede og otteogtyve tohundrede og atten,1
23920,syvhundrede og fireogtyve nihundrede og treoghalvfjerds,1
23921,tohundrede og to,0
23922,syvhundrede og tretten,0
23923,firehundrede og syvoghalvfjerds,0
23924,firehundrede og otteoghalvfjerds,0
23925,tohundrede og toogtreds sekshundrede og treogfyrre,1
23926,ottehundrede og toogtredive,0
23927,trehundrede og sytten femhundrede og seksogfyrre,1
23928,sekshundrede og tretten,0
23929,ethundrede og treogfirs,0
23930,trehundrede og fireogtreds,0
23931,syvhundrede og otteogtredive tohundrede og fireoghalvfems,1
23932,sekshundrede og toogtyve,0
23933,ottehundrede og otteoghalvfems,0
23934,tohundrede og otteogtyve,0
