,nums,labels
19306,two hundred and thirty six; six hundred and sixty,1
19307,six hundred and forty nine; one thousand,1
19308,one thousand; two hundred and twenty four,0
19309,six hundred and seventy nine; two hundred and thirty five,0
19310,eight hundred and sixty; two hundred and eighty eight,0
19311,six hundred and seventy six; seventy five,0
19312,five hundred and fifty; five hundred and ninety three,1
19313,eight hundred and forty one; three hundred and eight,0
19314,nine hundred and thirteen; one hundred and fifty eight,0
19315,six hundred and forty; six hundred,0
19316,four hundred and eighty one; nine hundred and twenty six,1
19317,nine hundred and ninety two; nine hundred and thirty two,0
19318,eight hundred and seventy five; five hundred and seventy seven,0
19319,three hundred and forty six; four hundred and fifty six,1
19320,two hundred and twenty three; two hundred and twelve,0
19321,one hundred and ninety five; one hundred and sixty seven,0
19322,two hundred and sixty eight; two hundred and eighty eight,1
19323,nine hundred and one; two hundred and eighty,0
19324,three hundred and thirty one; five hundred and six,1
19325,five hundred and forty nine; seven hundred and twenty seven,1
19326,five hundred and ninety one; three hundred and eighteen,0
19327,four hundred and thirty eight; seventeen,0
19328,one hundred and twenty four; eight hundred and forty one,1
19329,six hundred and fifty one; seven hundred and fourteen,1
19330,four hundred and eleven; nine hundred and sixty nine,1
19331,eight hundred and thirty nine; sixteen,0
19332,ninety eight; sixty six,0
19333,nine hundred and thirty one; seven hundred and twenty eight,0
19334,seven hundred and six; eight hundred and thirty seven,1
19335,nine hundred and eighty three; seven hundred and thirty seven,0
19336,eight hundred and thirty nine; eight hundred and fifty seven,1
19337,four hundred and twenty five; eight hundred and three,1
19338,seven hundred and forty eight; five hundred and eighty two,0
19339,three hundred and forty six; three hundred and ten,0
19340,two hundred and sixty three; six hundred and sixty six,1
19341,nine hundred and seventy six; four hundred and twenty five,0
19342,seventy six; eight hundred and thirty four,1
19343,six hundred and twenty three; two hundred and ninety,0
19344,seven hundred and four; nine hundred and forty four,1
19345,eight hundred and twenty seven; one hundred and twenty six,0
19346,sixty six; two hundred and ninety seven,1
19347,four hundred and forty four; one hundred and nineteen,0
19348,thirteen; seven hundred and twenty seven,1
19349,six hundred and eighty three; eight hundred and twenty seven,1
19350,three hundred and fifteen; three hundred and ninety eight,1
19351,two hundred and sixty one; eight hundred and sixty five,1
19352,three hundred and twenty four; six hundred and two,1
19353,nine hundred and seventy seven; one hundred and forty three,0
19354,nine hundred and ninety nine; one hundred and forty six,0
19355,six hundred and eighty one; one hundred and sixty nine,0
19356,four hundred and eighty two; five hundred and eighty five,1
19357,four hundred and fifty seven; six hundred and thirty one,1
19358,three hundred and seventy one; four hundred and forty two,1
19359,eleven; nine hundred and eleven,1
19360,one hundred and eighty nine; eighty seven,0
19361,two hundred and fifty seven; two hundred and twenty nine,0
19362,six hundred and eight; six hundred and eighty two,1
19363,three hundred and seventy five; one hundred and seventy six,0
19364,ninety nine; three hundred and sixty six,1
19365,eight hundred and seventy nine; three hundred and sixty one,0
19366,two hundred and twenty two; five hundred and twenty five,1
19367,one hundred and thirty three; five hundred and twelve,1
19368,five hundred and fifty; twenty seven,0
19369,seven hundred and fifty nine; four hundred and forty nine,0
19370,one hundred and forty five; eighty four,0
19371,thirty seven; five hundred and thirty,1
19372,seven hundred and ninety two; six hundred and forty one,0
19373,two hundred and forty six; one hundred and eighty nine,0
19374,six hundred and eighty two; three hundred and eighty two,0
19375,four hundred and sixty; two hundred and eighty nine,0
19376,six hundred and forty eight; nine hundred and thirty three,1
19377,one hundred and seventy six; six hundred and fifty two,1
19378,eight hundred and nineteen; four hundred and sixty one,0
19379,seven hundred and thirty; five hundred and eighty,0
19380,five hundred and twelve; nine hundred and fifty two,1
19381,nine hundred and seventy eight; one hundred and sixty nine,0
19382,six hundred and eighty eight; nine hundred and nine,1
19383,five hundred and ninety; one hundred and twenty eight,0
19384,five hundred and fifty three; six hundred and ninety eight,1
19385,four hundred and eleven; five hundred and ten,1
19386,one hundred and eighty five; nine hundred and forty three,1
19387,eight hundred and forty one; six hundred and forty five,0
19388,two hundred and sixty eight; four hundred and fifty five,1
19389,two hundred and seventy eight; one hundred and twenty two,0
19390,six hundred and fifty two; six hundred and sixty four,1
19391,eight hundred and seventy six; one hundred and seventy one,0
19392,eight hundred and fifty six; eight hundred and seven,0
19393,three hundred; nine hundred and eighty three,1
19394,three hundred and twenty seven; five hundred and twenty,1
19395,two hundred and twenty eight; six hundred and thirty seven,1
19396,seven hundred and fifty nine; nine hundred and eighty,1
19397,one hundred and forty five; four hundred and sixty eight,1
19398,seven hundred and seventy five; one hundred and forty five,0
19399,five hundred and fourteen; three hundred and eleven,0
19400,four hundred and twenty four; nine hundred and ninety five,1
19401,eight hundred; five hundred and eight,0
19402,five hundred and seventy seven; seven hundred and five,1
19403,four hundred and seventeen; seven hundred and twenty,1
19404,nine hundred and seventy one; six hundred and seventy four,0
19405,five hundred and eighty six; four hundred and twenty two,0
19406,seven hundred and ninety four; six hundred and forty seven,0
19407,one hundred and seven; seven hundred and sixty six,1
19408,six hundred and eighty five; two hundred and forty four,0
19409,nine hundred and seventy three; six hundred and seventy four,0
19410,one hundred and forty nine; nine hundred and twenty three,1
19411,nine hundred and fourteen; six hundred and eighty seven,0
19412,eight hundred and two; nine hundred and eighty eight,1
19413,nine hundred and thirty two; seven hundred and fifty eight,0
19414,four hundred and twenty four; five hundred and fifty four,1
19415,forty five; eight hundred and eighty three,1
19416,four hundred and thirty nine; five hundred and twenty one,1
19417,nine hundred and eighty nine; four hundred and twenty five,0
19418,six hundred and eleven; seven hundred and sixty one,1
19419,five hundred and ninety; five hundred and sixty one,0
19420,six hundred and seventy four; one hundred and ten,0
19421,four hundred and eighty; nine hundred and twelve,1
19422,seven hundred and twenty one; eight hundred and two,1
19423,nine hundred and sixty eight; five hundred and seven,0
19424,eight hundred and seventy five; seven hundred and twenty one,0
19425,five hundred and eighty four; one hundred and eighty one,0
19426,three hundred and fifteen; nine hundred and twenty seven,1
19427,eight hundred and seventy six; three hundred and forty,0
19428,two hundred and sixty eight; one hundred and seventy eight,0
19429,five hundred and thirty nine; five hundred and nineteen,0
19430,seven hundred and thirty eight; one hundred and fifteen,0
19431,seven hundred and forty seven; fifty one,0
19432,two hundred and three; four hundred and fifty eight,1
19433,seven hundred and fifty six; seven hundred and ninety four,1
19434,four hundred and twenty four; six hundred and eighty seven,1
19435,four hundred and seventeen; fifty nine,0
19436,nine hundred and eighteen; nine hundred and forty eight,1
19437,one hundred and twenty seven; four hundred and sixty one,1
19438,six hundred and thirty six; eight hundred and thirteen,1
19439,two hundred and ten; one hundred and twenty two,0
19440,fifty four; eight hundred and seventeen,1
19441,sixty four; five hundred and eighty six,1
19442,nine hundred and forty six; one hundred and four,0
19443,four hundred and ninety three; eight hundred and seven,1
19444,eight hundred and twenty six; five hundred and two,0
19445,seventy two; eight hundred and ninety one,1
19446,seven hundred and eighty nine; four hundred and three,0
19447,eight hundred and fifty one; seven hundred and ninety nine,0
19448,eight hundred and eighteen; two hundred and twenty,0
19449,three hundred and fifty nine; eight hundred and fifty four,1
19450,six hundred and twenty seven; five hundred and eleven,0
19451,one hundred and forty five; seven hundred and forty eight,1
19452,five hundred and thirty seven; four hundred and seventy seven,0
19453,eight hundred and twenty; two hundred and sixty eight,0
19454,twenty nine; two hundred and eighty four,1
19455,five hundred and ninety two; seven hundred and thirty one,1
19456,seven hundred and six; seven hundred and eighty,1
19457,one hundred and seventy six; nine hundred and sixty seven,1
19458,seven hundred and forty eight; five hundred and eighty two,0
19459,five hundred and thirteen; five hundred and thirty eight,1
19460,five hundred and fifty three; four hundred and seventy four,0
19461,two hundred and ninety six; seven hundred and eighty two,1
19462,thirty eight; two hundred and ninety,1
19463,three hundred and eighty; five hundred and seventy five,1
19464,six hundred and ninety four; eight hundred and sixty four,1
19465,three hundred and seventy four; seventy two,0
19466,four hundred and ninety one; seven hundred and sixty three,1
19467,eight hundred and twenty six; seven hundred and thirty two,0
19468,six hundred and fifty four; five hundred and sixteen,0
19469,two hundred and thirty nine; two hundred and sixty nine,1
19470,four hundred and twenty four; six hundred and eighty one,1
19471,nine hundred and thirty; four hundred,0
19472,forty eight; two hundred and eighty,1
19473,six hundred and sixty seven; four hundred and ninety eight,0
19474,three; six hundred and eighty four,1
19475,three; five hundred and twenty three,1
19476,forty seven; three hundred and four,1
19477,six hundred and eight; sixty two,0
19478,nine hundred and twelve; three hundred and ninety nine,0
19479,fifty three; five hundred and fifteen,1
19480,eight hundred and seventy six; one hundred and forty nine,0
19481,nine hundred and fifty eight; twenty four,0
19482,eight hundred and forty seven; nine hundred and ninety two,1
19483,four hundred and twenty eight; one hundred and sixty nine,0
19484,six hundred and eighty; two hundred and forty,0
19485,two hundred and one; four hundred and thirty eight,1
19486,five hundred and eighty six; five hundred and forty seven,0
19487,seven hundred and seventy eight; eight hundred and ninety four,1
19488,eight hundred and eight; seven hundred and thirty nine,0
19489,one hundred and twenty eight; eight hundred and sixty seven,1
19490,nine hundred and fifty two; seventy nine,0
19491,two hundred and five; two,0
19492,six hundred and forty four; two hundred and forty seven,0
19493,eight hundred and seventy five; forty nine,0
19494,ninety five; nine hundred and sixteen,1
19495,eight hundred and eleven; two hundred and sixty three,0
19496,six hundred and fifty nine; six hundred and ninety nine,1
19497,two hundred and forty three; two hundred and twenty three,0
19498,nine hundred and seventy eight; four hundred and sixty eight,0
19499,three hundred and twenty one; seven hundred and eighty three,1
19500,five hundred and twenty four; nine hundred and seventy four,1
19501,seven hundred and seventy one; four hundred and forty nine,0
19502,nine hundred and sixty two; three hundred and twenty three,0
19503,eight hundred and thirty four; twenty four,0
19504,four hundred and eighty nine; three hundred and one,0
19505,four hundred and seventy two; seven hundred and forty three,1
19506,eighty seven; one hundred and eighty three,1
19507,three hundred and ninety six; eight hundred and forty six,1
19508,six hundred and sixty two; one hundred and fifteen,0
19509,two hundred and fourteen; eight hundred and eighty nine,1
19510,five hundred and ninety seven; five hundred and twenty seven,0
19511,three hundred and fifty; seven hundred and forty eight,1
19512,two hundred and seventy nine; one hundred and seventy three,0
19513,two hundred and sixty; eight hundred and thirty seven,1
19514,ninety; four hundred and seventy nine,1
19515,three hundred and seventy nine; one hundred and sixty seven,0
19516,five hundred and seventy one; six hundred and fifty,1
19517,six hundred and fourteen; nine hundred and fifty eight,1
19518,three hundred and seventy five; six hundred and thirty,1
19519,three hundred and eighty three; six hundred and twenty three,1
19520,eight hundred and sixty two; seven hundred and ninety,0
19521,eight hundred and eighty two; seventy nine,0
19522,two hundred and ninety two; six hundred and sixty,1
19523,three hundred and eighty; six hundred and thirteen,1
19524,sixty one; five hundred and thirty nine,1
19525,three hundred and thirty four; four hundred and seventy,1
19526,four hundred and thirty; nine hundred and ninety one,1
19527,four hundred and sixty five; nine hundred and twenty seven,1
19528,one hundred and eleven; two hundred and sixty eight,1
19529,one hundred and eighty six; five hundred and fifty three,1
19530,five hundred and sixty two; two hundred and thirty three,0
19531,six hundred and eighty seven; seventy four,0
19532,four hundred and fifty five; seven hundred and eighty three,1
19533,fifty four; five hundred and forty nine,1
19534,three hundred and eighty four; six hundred and eighty nine,1
19535,two hundred and ninety nine; five hundred and eighty one,1
19536,one hundred and thirty five; one hundred and fifty three,1
19537,eight hundred and eleven; seven hundred and thirteen,0
19538,three hundred and forty six; nine hundred and forty one,1
19539,six hundred and seventy three; three hundred and forty four,0
19540,one hundred and forty; six hundred and nineteen,1
19541,five hundred and twenty seven; five hundred and ninety nine,1
19542,one hundred and thirty two; six hundred and thirty eight,1
19543,nine hundred and fifty; ten,0
19544,eight hundred and thirty seven; four hundred and eighty seven,0
19545,nine hundred and thirteen; nine hundred and seventeen,1
19546,one hundred and thirty eight; three hundred and twenty seven,1
19547,sixty; six hundred and ninety six,1
19548,four hundred and twenty two; two hundred and ninety,0
19549,eight hundred and eighty three; seven hundred and eighty five,0
19550,three hundred and seventeen; one hundred and eighty seven,0
19551,eight hundred and seventy seven; two hundred and twenty two,0
19552,three hundred and forty seven; seven hundred and one,1
19553,ninety six; two hundred and fifty two,1
19554,eight hundred and fifty eight; three hundred and thirty four,0
19555,three hundred and sixty nine; eight hundred and twenty two,1
19556,seven hundred and fifty one; three hundred and seventy four,0
19557,eight hundred and two; thirty,0
19558,four hundred and twenty seven; nine hundred and eighty two,1
19559,thirty nine; five hundred and eight,1
19560,nine hundred and twenty nine; five hundred and fifty four,0
19561,five hundred and thirty two; two hundred and seven,0
19562,five hundred and sixty one; eight hundred and fifty five,1
19563,six hundred and fifty five; six hundred and fifty two,0
19564,five hundred and seventy five; eight hundred and fifty eight,1
19565,four hundred and seventy nine; three hundred and thirty four,0
19566,seven hundred and six; three hundred and twelve,0
19567,nine hundred and seventy two; one hundred and sixty four,0
19568,one hundred and fifty four; nine hundred and nineteen,1
19569,two hundred and sixty five; three hundred and two,1
19570,four hundred and fifty nine; four hundred and twenty nine,0
19571,eight; five hundred and seventy nine,1
19572,two hundred and forty nine; one hundred and seventy eight,0
19573,nine hundred and ninety five; nine hundred and seventy one,0
19574,five hundred and ninety two; four hundred and fifty eight,0
19575,six hundred and thirty; two hundred and two,0
19576,seventy five; nine hundred and seventy four,1
19577,five hundred and fifteen; eight hundred and seventy eight,1
19578,six hundred and fifty seven; nine hundred and thirty eight,1
19579,six hundred and thirty eight; nine hundred and forty seven,1
19580,nine hundred and sixteen; forty three,0
19581,eighty nine; two hundred and fifty one,1
19582,six hundred and eighty two; eight hundred and fifty six,1
19583,one hundred and seven; two hundred and twenty nine,1
19584,nine hundred and seventy eight; three hundred and forty five,0
19585,two hundred and fifty four; five hundred and fifty one,1
19586,two hundred and eighty seven; seven hundred and twenty four,1
19587,six hundred and ninety nine; seven hundred and nineteen,1
19588,eight hundred and ninety four; six hundred and eleven,0
19589,five hundred and forty four; five hundred and thirty six,0
19590,three hundred and seventy five; eight hundred and eighty,1
19591,six hundred and seventy five; seven hundred and twenty,1
19592,six hundred and twenty nine; nine hundred and one,1
19593,four hundred and thirty four; three hundred and sixty six,0
19594,four hundred and six; seven hundred and seventeen,1
19595,five hundred and thirteen; three hundred and thirty nine,0
19596,three hundred and thirteen; two hundred and nineteen,0
19597,five hundred and twenty six; five hundred and ninety four,1
19598,eight hundred and eighty six; five hundred and seventy nine,0
19599,eight hundred and fifteen; two hundred and ninety nine,0
19600,fifty four; seven hundred and fifty six,1
19601,one hundred and seventy four; two hundred and forty,1
19602,six hundred and twenty eight; two hundred and sixty two,0
19603,one hundred and seventy one; six hundred and thirty six,1
19604,two hundred and eighty nine; one hundred and sixty five,0
19605,six hundred and eighty two; nine hundred and ninety nine,1
19606,fifteen; four hundred and eighteen,1
19607,four hundred and two; four hundred and fifty four,1
19608,two hundred and twenty; three hundred and fourteen,1
19609,seven hundred and sixty one; seven hundred and twenty four,0
19610,four hundred and forty one; thirty six,0
19611,eight hundred and seventy two; six hundred and ninety four,0
19612,three hundred and ninety six; nine hundred and twenty one,1
19613,three hundred and thirty four; one hundred and thirty seven,0
19614,four hundred and seventy one; seven hundred and fifteen,1
19615,one hundred and twenty one; five hundred and sixty eight,1
19616,two hundred and eighty six; two hundred and fifty nine,0
19617,seven hundred and eighty one; eight hundred and twenty six,1
19618,eleven; six hundred and nine,1
19619,one hundred and twelve; one hundred and forty nine,1
19620,six hundred and forty three; one hundred and eleven,0
19621,six hundred and fifty one; three hundred and ninety four,0
19622,eight hundred and eight; three hundred and eighty nine,0
19623,three hundred and fifty two; six hundred and thirty,1
19624,three hundred and sixty nine; seven hundred and seventy six,1
19625,one hundred and seventy four; nine hundred and nine,1
19626,six hundred and fifty five; ninety nine,0
19627,nine hundred and eighteen; one hundred and eighty six,0
19628,eight hundred and one; two hundred and ninety seven,0
19629,eight hundred and five; seven hundred and forty eight,0
19630,five hundred and seventy seven; three hundred and eighty three,0
19631,nine hundred and sixty five; four hundred and thirty three,0
19632,ninety; five hundred and eighty three,1
19633,one hundred and twenty nine; three hundred and seventy eight,1
19634,nine; nine hundred and eighty four,1
19635,eight hundred and twenty; nine hundred and fifty three,1
19636,six hundred and forty eight; two hundred and twenty seven,0
19637,one hundred and seventy; seven hundred and eleven,1
19638,nine hundred and fifty two; eight hundred and ninety six,0
19639,four hundred and forty; nine hundred and sixteen,1
19640,three hundred and sixty; seven hundred and thirty six,1
19641,nine hundred and twenty; two hundred and seventy three,0
19642,eight hundred and eighty five; eight hundred and thirty eight,0
19643,fourteen; five hundred and eighty one,1
19644,two hundred and forty five; seventy seven,0
19645,nine hundred and thirty two; eight hundred and eighty eight,0
19646,five hundred and seventy one; one hundred and seventy one,0
19647,seven hundred and nineteen; fourteen,0
19648,eighty nine; four hundred and fourteen,1
19649,eight hundred and ninety seven; nine hundred and fifty nine,1
19650,one hundred and eighty six; two hundred and seventy eight,1
19651,forty nine; four hundred and sixty five,1
19652,five hundred and eighty five; four hundred and ninety five,0
19653,nine hundred and sixty six; seven hundred and seventy seven,0
19654,six hundred and sixty seven; one hundred and two,0
19655,six hundred and thirty three; five hundred and twelve,0
19656,one hundred and eighty four; one hundred and seventy one,0
19657,two hundred and thirty seven; two hundred and eighty six,1
19658,fifty two; nine hundred and ninety six,1
19659,six; five hundred and seventy three,1
19660,forty four; five hundred and eighty,1
19661,two hundred and fifty six; five hundred and thirty nine,1
19662,three hundred and twenty; two hundred and seventy three,0
19663,three hundred and forty one; three hundred and forty four,1
19664,seven hundred and twenty five; seven hundred and eight,0
19665,three hundred and fifty seven; eight hundred and ten,1
19666,two hundred and seventy seven; four hundred and twenty nine,1
19667,three hundred and ninety four; five hundred and thirty two,1
19668,five hundred and fifteen; five hundred and sixty eight,1
19669,eighty eight; seventy nine,0
19670,six hundred and eighty; five hundred and sixty four,0
19671,thirty eight; six hundred and twelve,1
19672,six hundred and seventy four; eight hundred and forty six,1
19673,eight hundred and fifty six; nine hundred and forty three,1
19674,nine hundred and nine; three hundred and fifty,0
19675,seven hundred and eighty seven; three hundred and seventeen,0
19676,eight hundred and twenty eight; seventy two,0
19677,three hundred and forty four; six hundred and thirty four,1
19678,four hundred and fifty six; three hundred and twenty nine,0
19679,four hundred and five; one hundred and sixteen,0
19680,two hundred and six; two hundred and ninety five,1
19681,one hundred and eighty; six hundred and twenty three,1
19682,four hundred and thirty nine; three hundred and ninety four,0
19683,forty; two hundred and twenty,1
19684,six hundred and ninety four; six hundred and eleven,0
19685,two hundred and ninety nine; four hundred and ninety six,1
19686,three hundred and sixty; twenty one,0
19687,five hundred and sixty; six hundred and eighteen,1
19688,one hundred and seventeen; six hundred and seventy eight,1
19689,seven hundred and sixty; one hundred and seventy one,0
19690,four hundred and thirty seven; one hundred and thirty seven,0
19691,two hundred and forty three; three hundred and sixty three,1
19692,seven hundred and forty seven; five hundred and eighty four,0
19693,one hundred and twenty one; nine hundred and one,1
19694,one hundred and eighty four; three hundred and eighty six,1
19695,fifteen; one hundred and fifty two,1
19696,three hundred and seventy five; seven hundred and fifteen,1
19697,one hundred and eighty three; six hundred and twenty eight,1
19698,five hundred and fifty eight; five hundred and eleven,0
19699,one hundred and thirty; five hundred and eighty one,1
19700,three hundred and ten; five hundred and sixty five,1
19701,three hundred and thirty three; eighty eight,0
19702,five hundred and six; eighty nine,0
19703,six hundred and twenty three; five hundred and thirty two,0
19704,eight hundred and thirty one; one hundred and sixty five,0
19705,seventy two; eight hundred and seventy nine,1
19706,seventy; five hundred and thirty one,1
19707,one hundred; seven hundred and eighty two,1
19708,one hundred and forty; one hundred and forty four,1
19709,three hundred and eighty two; seven hundred and forty three,1
19710,four hundred and twenty five; two hundred and forty,0
19711,seventy three; seven hundred and fifty two,1
19712,six hundred and eight; eight hundred and twenty four,1
19713,eight hundred and ninety six; seventy five,0
19714,nine hundred and thirty nine; three hundred and thirty one,0
19715,four hundred and thirty two; four,0
19716,seven hundred and seventy eight; five hundred and forty one,0
19717,three hundred and twelve; seven hundred and eighty three,1
19718,seven hundred and forty nine; three hundred and fifty,0
19719,three hundred and ninety two; one hundred and ninety four,0
19720,nine hundred and nineteen; four hundred and thirty nine,0
19721,seven hundred and twenty one; seven hundred and forty one,1
19722,nine hundred and ninety nine; two hundred and eighty six,0
19723,three hundred and fifty two; four hundred and thirty nine,1
19724,seven hundred and two; five hundred and fifty five,0
19725,eight hundred and thirty six; two hundred and two,0
19726,four hundred and two; eight hundred and seventy one,1
19727,nine hundred and sixty nine; seven hundred and ninety two,0
19728,four hundred and ninety; nine hundred and eight,1
19729,nine hundred and nineteen; thirty seven,0
19730,four hundred and twenty seven; three hundred and thirty seven,0
19731,two hundred and nineteen; one hundred and sixty seven,0
19732,seven hundred and thirty; eight hundred and sixty two,1
19733,eighty one; three hundred and sixty three,1
19734,nine hundred and forty six; one hundred and twenty six,0
19735,two hundred and twenty; nine hundred and seventy seven,1
19736,one hundred and seventy seven; five hundred and nineteen,1
19737,nine hundred and forty seven; six hundred and fourteen,0
19738,sixty three; five hundred and twenty five,1
19739,three hundred and ninety one; three hundred and three,0
19740,seven hundred and thirty nine; ninety four,0
19741,four hundred and seventy; four hundred and eleven,0
19742,six hundred and seventy six; seven hundred and thirty one,1
19743,eight hundred and sixty six; two hundred and forty three,0
19744,one hundred and eighty five; two hundred and eighty four,1
19745,eight hundred and eight; three hundred and eighty three,0
19746,one hundred and seventy one; six hundred and seventy one,1
19747,one hundred and eighty three; three hundred and twenty nine,1
19748,fifty four; eight hundred and sixty six,1
19749,one hundred and forty four; three hundred and fifty one,1
19750,five hundred and fifteen; three hundred and forty four,0
19751,three hundred and sixty five; five hundred and seventy,1
19752,four hundred and twenty three; three hundred and ninety nine,0
19753,two hundred and twenty; six hundred and fifty nine,1
19754,nine hundred and seventy seven; nine hundred and seven,0
19755,one hundred and ninety; two hundred and sixty five,1
19756,four hundred and eighty four; three hundred and ninety two,0
19757,three hundred and eighty one; two hundred and seventy six,0
19758,five hundred and fifty one; six hundred,1
19759,eight hundred and thirty five; seventy eight,0
19760,one hundred and thirty five; eighty one,0
19761,two hundred and thirty one; four hundred and ninety five,1
19762,thirty three; five hundred and seventy three,1
19763,four hundred and fifty one; six hundred and thirty two,1
19764,two hundred and eighty nine; five hundred and ninety one,1
19765,five hundred and sixty two; two hundred and sixty one,0
19766,seven; four hundred and forty eight,1
19767,four hundred and nineteen; two hundred and ninety six,0
19768,seven hundred and sixty seven; three hundred and fifty,0
19769,nine hundred and ninety three; seven hundred and fifty two,0
19770,six hundred and fifty nine; seven hundred and fifty three,1
19771,five hundred and sixty six; two hundred and two,0
19772,nine hundred and sixty three; one hundred and three,0
19773,five hundred and twenty three; four hundred and thirty nine,0
19774,eight hundred and fifty six; seven hundred and twelve,0
19775,three hundred and thirty six; three hundred and ninety two,1
19776,eight hundred and ninety eight; four hundred and eighty,0
19777,eight hundred and sixty five; ninety six,0
19778,three hundred and fifty one; six hundred and fifty five,1
19779,eight hundred and thirty one; two hundred and ninety three,0
19780,nine hundred and seventy three; six hundred and ten,0
19781,seven hundred and eleven; two hundred and seventy six,0
19782,five hundred and thirty eight; three hundred and twenty six,0
19783,three hundred and twenty two; seven hundred and thirty two,1
19784,three hundred and fourteen; six hundred and eighty nine,1
19785,three hundred and sixty six; four hundred and seventy,1
19786,three hundred and fifteen; three hundred and thirty one,1
19787,four hundred and eighty one; six hundred and thirty nine,1
19788,seventy five; seven hundred and ten,1
19789,five hundred and sixty seven; nine hundred and seventy,1
19790,five hundred and twenty one; four hundred and twenty three,0
19791,thirty three; nine hundred and seven,1
19792,eight hundred and sixty six; eight hundred and forty one,0
19793,nine hundred and eight; five hundred and sixty six,0
19794,four hundred and thirteen; four hundred and sixty,1
19795,four hundred and eleven; eight hundred and fifteen,1
19796,fifty one; two hundred and eighteen,1
19797,eight hundred and sixty nine; two hundred and fourteen,0
19798,five hundred and ninety five; eight hundred and twenty six,1
19799,two hundred and ninety one; eight hundred and seventeen,1
19800,one hundred and seventy eight; two hundred and one,1
19801,seven hundred and sixty nine; seven hundred and twenty seven,0
19802,one hundred and sixty; seven hundred and eight,1
19803,eight hundred and seventy three; four hundred and ninety nine,0
19804,three hundred and forty four; four hundred and ninety two,1
19805,one hundred and sixty four; one hundred and forty four,0
19806,eight hundred and fifty; one hundred and twenty six,0
19807,four hundred and forty three; two hundred and forty,0
19808,three hundred and fifteen; two hundred and sixty,0
19809,six hundred and twenty three; six hundred and seventy seven,1
19810,two hundred and thirty two; six hundred and twenty seven,1
19811,six hundred and twenty seven; nine hundred and eighty four,1
19812,six hundred and sixty four; one hundred and six,0
19813,three hundred and fifty eight; five,0
19814,seven hundred and thirty six; five hundred and eight,0
19815,seven hundred and twenty five; seventy,0
19816,four hundred and forty five; nine hundred and seventy two,1
19817,eight hundred and eighty two; six hundred and six,0
19818,eight; one hundred and fifty six,1
19819,two hundred and thirty six; two hundred and seventy eight,1
19820,nine hundred and ninety seven; seven hundred and twenty three,0
19821,five hundred and seventy four; two hundred and thirty four,0
19822,nine hundred and twenty three; eight hundred and seventy one,0
19823,nine hundred and seventy eight; four hundred and eighty four,0
19824,seven hundred and thirty four; two hundred and fifty two,0
19825,eight hundred and seven; three hundred and seventy four,0
19826,five hundred and ninety two; one hundred and seventeen,0
19827,five hundred and eighty seven; five hundred and twenty eight,0
19828,two hundred and ninety two; nine hundred and sixty four,1
19829,four hundred and twenty two; four hundred and twenty four,1
19830,one hundred and eighty nine; four hundred and eighty two,1
19831,three hundred and fifty seven; four hundred and four,1
19832,five hundred and forty two; seven hundred and forty six,1
19833,seven hundred and eighty eight; six hundred and fifty five,0
19834,six hundred and sixteen; seven hundred and ninety three,1
19835,six hundred and twenty nine; eight hundred and forty nine,1
19836,seven hundred and eighty six; nine hundred and seventy eight,1
19837,two hundred and twenty one; five hundred and twenty five,1
19838,five hundred and forty three; seventy four,0
19839,seven hundred and seventeen; four hundred and sixty three,0
19840,ninety eight; seven hundred and twenty,1
19841,eight hundred and seventy seven; nine hundred and seven,1
19842,eight hundred and thirty nine; eight hundred and forty nine,1
19843,four hundred and eight; four hundred and thirty one,1
19844,seven hundred and twenty three; seven hundred and twelve,0
19845,four hundred and forty nine; twenty three,0
19846,one hundred and thirty nine; forty,0
19847,fifty eight; seven hundred and four,1
19848,two hundred and thirty one; two hundred,0
19849,five hundred and forty two; five hundred and eighty,1
19850,four hundred and eighty one; three hundred and twenty,0
19851,five hundred and eighty seven; four hundred and seventeen,0
19852,three hundred and seventy one; one hundred and forty seven,0
19853,four hundred and fifty eight; nine hundred and twenty,1
19854,two hundred and eighty two; three hundred and thirty three,1
19855,two hundred and fifty nine; three hundred and five,1
19856,four hundred and forty three; six hundred and twenty two,1
19857,two hundred and fifty five; ten,0
19858,four hundred and five; nine hundred and twelve,1
19859,five hundred and fifteen; one hundred and sixty one,0
19860,six hundred and fifty seven; three hundred and seventy six,0
19861,five hundred and fifteen; four hundred and seventy three,0
19862,seven hundred and fifty six; eight hundred and thirty one,1
19863,six hundred and eleven; one hundred and eighteen,0
19864,three hundred; four hundred and seventy seven,1
19865,four hundred and sixty three; six hundred and eight,1
19866,one hundred and five; three hundred and nineteen,1
19867,eight hundred and fifty four; one hundred,0
19868,four hundred and fifty six; eight hundred and ninety,1
19869,eight hundred and fifty one; five hundred and thirty one,0
19870,three hundred and twenty four; five hundred and eleven,1
19871,eight hundred and ninety four; seven hundred and nine,0
19872,four hundred and thirty two; nine hundred and thirty nine,1
19873,five hundred and five; eight hundred and forty six,1
19874,two hundred and fifty two; one hundred and ninety nine,0
19875,two hundred and seventeen; seven hundred and thirty one,1
19876,six hundred and eighty; nine hundred and twenty five,1
19877,seven hundred and one; eight hundred and seventy,1
19878,eight hundred and forty nine; two hundred and thirty nine,0
19879,six hundred and thirty; one hundred and forty two,0
19880,two hundred and fifty; six,0
19881,eight hundred and seventy six; eight hundred and eighty two,1
19882,one hundred and seven; one hundred and eighty three,1
