,nums,labels
5346,cinq cent quatre vingts; quatre mille deux cent quatre vingt dix sept,1
5347,deux mille sept cent quatorze; trois mille cent six,1
5348,mille soixante quinze; mille cinq cent soixante,1
5349,quatre mille six cent cinquante sept; trois mille neuf cent vingt cinq,0
5350,quatre cent quatre vingt treize; deux mille huit cent soixante douze,1
5351,deux mille deux cent quarante neuf; deux mille sept cent quatre vingt treize,1
5352,sept cent quatre vingt treize; quatre cent trente quatre,0
5353,mille six cent vingt quatre; mille deux cent cinquante cinq,0
5354,mille trois cent cinquante deux; quatre mille neuf cent soixante huit,1
5355,mille sept cent quatre vingt neuf; quatre mille six cent deux,1
5356,trois mille dix; deux mille huit cent cinquante deux,0
5357,deux mille cent quatre vingts; neuf cent quatre,0
5358,quatre mille cent soixante seize; quatre mille neuf cent cinquante trois,1
5359,trois mille neuf cents; mille soixante deux,0
5360,cent soixante dix neuf; deux mille soixante dix neuf,1
5361,trois mille sept cent soixante quinze; trois mille soixante cinq,0
5362,trois mille trois cent dix; trois mille sept cent soixante dix neuf,1
5363,huit cent vingt neuf; quatre mille deux cent quarante quatre,1
5364,mille soixante quinze; trois mille cent quarante huit,1
5365,trois mille deux cent soixante huit; deux mille trois cent soixante cinq,0
5366,deux mille neuf cent quatre vingt douze; mille sept cent quatre vingt neuf,0
5367,quatre mille huit cent dix neuf; deux mille quatre cent quatre vingt sept,0
5368,deux mille cent quatre vingt sept; quatre mille quatre cent quatorze,1
5369,six cent vingt sept; deux mille trois cent vingt neuf,1
5370,quatre mille quarante deux; quatre mille huit cent quarante neuf,1
5371,cinq cent douze; quatre mille quatre cent cinquante cinq,1
5372,neuf cent trente huit; deux mille six cent vingt trois,1
5373,quatre cent cinquante et un; trois cent soixante huit,0
5374,mille trois cent quatre vingt cinq; quatre mille quatre cent cinquante trois,1
5375,mille deux cent onze; mille quatre cent douze,1
5376,neuf cent quatre vingts; quatre mille trois cents,1
5377,trois mille cinq cent quatre; deux mille deux cent soixante et onze,0
5378,deux mille neuf cent soixante; quatre mille six cent vingt neuf,1
5379,quatre mille quatre vingt huit; quatre mille huit cent trente quatre,1
5380,deux mille six cent soixante et un; huit cent soixante sept,0
5381,deux mille trois cent dix sept; quatre cent cinquante et un,0
5382,quatre mille six cent quatre vingt deux; deux mille cent vingt quatre,0
5383,cent cinquante trois; deux mille cinq cent cinquante et un,1
5384,deux mille trois cent quatre vingt dix huit; mille deux cent quinze,0
5385,quatre mille huit cent trente huit; cinq cent quinze,0
5386,quatre mille quatre cent cinquante; deux mille six cent quatre vingt douze,0
5387,neuf cent dix neuf; mille trente huit,1
5388,deux mille soixante dix sept; quatre mille huit cent dix,1
5389,mille trois cent soixante quatre; quatre mille trois cent quarante sept,1
5390,mille deux cent soixante dix huit; quatre mille quarante trois,1
5391,mille deux cent quatre vingt onze; trois mille quatre cent quatre vingt quatre,1
5392,quatre mille un; cinq cent quinze,0
5393,cent trente et un; deux mille deux cent soixante six,1
5394,quatre mille huit cent quarante et un; deux mille huit cent soixante six,0
5395,trois mille cinq cent cinquante et un; mille sept cent quarante quatre,0
5396,quarante six; deux mille quatre cent seize,1
5397,six cent soixante huit; deux mille six cent cinquante,1
5398,mille quatre cent vingt deux; sept cent neuf,0
5399,six cent cinquante huit; mille deux cent cinquante sept,1
5400,mille cinq cent soixante quatre; quatre mille huit cent quinze,1
5401,trois mille cinq cent quatre vingt quatorze; mille cinq cent cinquante deux,0
5402,quatre mille cinq cent vingt deux; quatre mille quatre cent soixante six,0
5403,trois cent quatre vingt onze; trois mille huit cent vingt cinq,1
5404,deux mille quatre cent dix sept; mille vingt deux,0
5405,mille soixante quinze; six cent quatorze,0
5406,mille cent quatre vingt dix; deux cent trois,0
5407,trois mille huit cent trente six; deux mille trois cent dix huit,0
5408,trois mille cinq cent trente sept; quatre mille deux cent trente neuf,1
5409,mille trois cent sept; quatre mille huit cent soixante dix,1
5410,trois mille sept cent soixante deux; deux mille quatre cent soixante deux,0
5411,trois mille neuf cent quatre vingt quatorze; trois mille sept cent sept,0
5412,huit cent douze; mille sept cent vingt deux,1
5413,trois mille cinq cent cinquante trois; mille six cent cinq,0
5414,mille six cent quatre vingt seize; trois mille quatre cent cinq,1
5415,quatre mille trente et un; mille quatre cent quinze,0
5416,deux mille quatre cent cinquante neuf; trois mille trois cent quarante et un,1
5417,deux mille quatre cent quatre vingt dix huit; quatre mille quatre cent soixante cinq,1
5418,trois mille deux cent trente neuf; quatre mille six cent soixante quatorze,1
5419,deux mille quatre cent neuf; trois mille sept cent un,1
5420,trois mille huit cent quarante neuf; quatre cent douze,0
5421,quatre mille neuf cent soixante trois; mille six cent quatre vingt un,0
5422,quatre mille cinq cent seize; quatre cent cinquante et un,0
5423,mille neuf cent vingt deux; mille trois cent quatre vingt dix neuf,0
5424,trois cent soixante cinq; trois mille six cent trente sept,1
5425,trois mille six cent vingt trois; trois mille quatre cent soixante cinq,0
5426,quatre cent quarante trois; deux mille trois cent dix neuf,1
5427,quatre mille cent soixante sept; mille cinq cent quarante huit,0
5428,quatre cent dix sept; trois mille vingt six,1
5429,deux mille cinq cent deux; trois mille sept cent quatre vingt quinze,1
5430,deux mille quatre cent trente six; six cent treize,0
5431,trois mille cent vingt et un; quatre mille quatre cent quarante huit,1
5432,trois mille neuf cent quatre vingt sept; deux mille huit cent cinquante huit,0
5433,deux mille sept cent quinze; deux mille cent soixante dix neuf,0
5434,six cent quatre vingt quatorze; quatre mille soixante quinze,1
5435,deux mille huit cent trois; quatre mille dix huit,1
5436,trois cent cinquante six; deux mille sept cent soixante quinze,1
5437,mille neuf cent soixante et onze; trois mille trois cent cinquante huit,1
5438,mille cent trente trois; mille deux cent quarante cinq,1
5439,mille cinq cent quatre vingt onze; quatre mille sept cent vingt neuf,1
5440,trois mille cent quarante neuf; deux cent quarante quatre,0
5441,quatre mille quatre cent cinquante quatre; deux mille cent huit,0
5442,mille quatre cent soixante; quatre mille quatre vingt sept,1
5443,quatre cent quatre vingt treize; deux mille six cent vingt sept,1
5444,mille huit cent quatre vingt dix; trois mille cinq cent vingt neuf,1
5445,deux cent quinze; deux cent sept,0
5446,deux mille quatre cent quarante; trois cent soixante deux,0
5447,deux cent soixante huit; deux mille six cent vingt quatre,1
5448,quatre cent quarante deux; mille trois cent quatre vingt cinq,1
5449,deux mille neuf cent trente trois; mille trois cent vingt,0
5450,quatre mille huit cent quatre vingt six; quatre mille dix,0
5451,trois mille sept cent vingt cinq; quatre mille quarante neuf,1
5452,cinq cent quatre vingt deux; mille deux cent cinquante deux,1
5453,quatre mille huit cent quatre vingt deux; mille trois cent douze,0
5454,trois mille cinq cent vingt; huit cent soixante dix huit,0
5455,mille quatre vingt deux; mille trois cent quinze,1
5456,quatre mille quarante et un; mille cinq cent vingt cinq,0
5457,deux mille quatre cent quatre vingt douze; trois mille huit cent trente et un,1
5458,trois mille quatre cent soixante et un; trois mille cent quatre vingt quinze,0
5459,trois mille quatre cent quatre vingt sept; quatre mille huit cent vingt et un,1
5460,deux mille quatre cent cinquante deux; cent quatre vingt sept,0
5461,deux mille trois cent seize; mille trois cent soixante seize,0
5462,quatre mille quatre cent onze; deux mille sept cent dix,0
5463,mille cinq cent soixante dix neuf; mille cinq cent vingt neuf,0
5464,cinq cent sept; mille six cent trente deux,1
5465,deux mille cent quatre vingt sept; deux mille cinq cent trois,1
5466,quatre cent quatre vingt cinq; quatre mille deux cent soixante treize,1
5467,cent dix sept; quatre mille cent quarante huit,1
5468,quatre mille sept cent vingt huit; trois mille six cent quarante neuf,0
5469,deux cent trente neuf; deux mille trois cent soixante et onze,1
5470,quatre mille deux cent quatre vingt quatorze; trois mille quatre cent sept,0
5471,trois cent quatre vingt neuf; cinq cent vingt six,1
5472,trois mille cent quatre vingt neuf; mille deux cent cinquante sept,0
5473,trois mille cinq cent quatre vingt trois; six cent trente,0
5474,cinq cent trente; trois mille cent six,1
5475,mille cent quatre vingt un; cinq cent deux,0
5476,quatre mille deux cent quatre vingt douze; cinq cent quatre,0
5477,mille neuf cents; trois mille quatre vingt quatorze,1
5478,trois mille cinq cent soixante dix neuf; quatre mille deux cent neuf,1
5479,mille trente six; quatre mille neuf cent seize,1
5480,deux mille sept cent quinze; mille neuf cent soixante cinq,0
5481,mille trois cent trente huit; trois mille quatre cent deux,1
5482,quatre mille six cent soixante quinze; huit cent trente huit,0
5483,trois mille neuf cent soixante dix sept; mille cent vingt trois,0
5484,trois mille trente quatre; mille six cent vingt deux,0
5485,mille deux cent soixante quatre; mille sept cent quarante cinq,1
5486,deux mille neuf cent huit; mille sept cent soixante treize,0
5487,mille soixante douze; deux mille neuf cent trente sept,1
5488,deux mille un; quatre mille cent quarante cinq,1
5489,mille deux cent cinquante neuf; trois mille soixante trois,1
5490,trois mille deux cent quarante; mille deux cent quatre vingts,0
5491,quatre mille soixante huit; mille deux cent trente cinq,0
5492,quatre mille sept cent quatre vingt onze; trois mille quatre vingt seize,0
5493,six cent quatre vingt huit; deux mille cinq cent trente et un,1
5494,trois mille huit cents; mille quinze,0
5495,quatre mille neuf cent soixante; deux mille cinq cent quatre vingts,0
5496,cinq cent trente sept; trois mille sept cent treize,1
5497,deux mille cinq cent cinquante trois; trois mille quatre cent soixante dix neuf,1
5498,neuf cent vingt trois; mille trois cent trente huit,1
5499,trois mille neuf cent vingt sept; quatre mille neuf cent cinquante huit,1
5500,trois mille cinq cent soixante dix huit; deux mille trois cent dix neuf,0
5501,mille quatre cent quarante sept; deux mille huit cent soixante cinq,1
5502,deux mille six cent soixante; quatre mille six cent sept,1
5503,mille six cent cinquante six; deux mille quatre cent trente quatre,1
5504,quatre mille sept cent quatre vingt onze; deux mille neuf cent vingt,0
5505,huit cent soixante trois; deux mille cent quatre vingt dix sept,1
5506,cent dix; trois mille six cent quarante et un,1
5507,mille deux cent huit; quatre mille six cent treize,1
5508,sept cent quarante six; mille huit cent quatre vingt treize,1
5509,mille cent cinquante huit; trois mille six cent quatre vingt quinze,1
5510,quatre mille deux cent vingt trois; mille neuf cent vingt quatre,0
5511,mille huit cent dix neuf; quatre mille trois cent vingt huit,1
5512,mille cinq cent quatre vingt dix sept; deux mille quatre vingt sept,1
5513,soixante cinq; deux mille cinq cent soixante quinze,1
5514,quatre mille six cent soixante six; mille six cent cinquante quatre,0
5515,mille deux cent douze; quatre mille six cent soixante et un,1
5516,quatre mille cinq cent trente sept; quatre mille cent un,0
5517,deux mille trois cent vingt quatre; deux mille sept cent dix huit,1
5518,quatre mille sept cent quarante; trois cent soixante huit,0
5519,quatre mille trois cent vingt deux; neuf cent quatre vingts,0
5520,six cent soixante; neuf cent trente cinq,1
5521,deux mille huit cent quatre vingt quinze; mille trois cent soixante,0
5522,mille sept cent vingt cinq; trois mille trois cent quatre vingt dix sept,1
5523,trois mille sept cent quatre vingt sept; quatre mille neuf cent quatre vingt dix,1
5524,trois mille trois cent quatre vingt un; quatre cent quarante deux,0
5525,deux mille cent vingt deux; deux mille cinq cent vingt,1
5526,deux mille neuf cent cinquante deux; mille six cent soixante quatorze,0
5527,quatre mille trois cent vingt trois; deux mille neuf cent trente trois,0
5528,deux cent soixante deux; mille cent cinquante huit,1
5529,quatre mille deux cent soixante; quatre mille huit cent quarante cinq,1
5530,trois mille trois cent soixante cinq; six cent vingt et un,0
5531,trois mille cinq cent sept; quatre mille neuf cent soixante et un,1
5532,deux mille cent quatre vingt neuf; quatre mille trois cent quinze,1
5533,trois mille trois cent douze; mille six cent douze,0
5534,mille quatre cent soixante sept; deux mille huit cent soixante treize,1
5535,mille sept cent trente cinq; cinq cent soixante,0
5536,mille huit cent soixante seize; deux mille huit cent cinquante deux,1
5537,trois cent un; mille sept cent trente trois,1
5538,mille cent dix sept; deux mille six cent deux,1
5539,deux mille quatre cent dix neuf; trois mille sept cent soixante sept,1
5540,trois mille quatre cent vingt sept; deux mille six cent vingt neuf,0
5541,trois mille quatre cent quatre vingt dix neuf; quatre mille trois cent quarante,1
5542,quatre mille deux cent cinquante trois; mille deux cent vingt sept,0
5543,deux mille cinq cent vingt et un; trois mille huit cent quinze,1
5544,sept cent soixante et onze; deux mille trois cent quatre vingt dix huit,1
5545,quatre mille trois cent quatre vingt onze; trois mille quatre vingt dix,0
5546,deux cent quatre vingt quatre; trois mille trois cent soixante huit,1
5547,quatre mille cent soixante douze; deux cent soixante huit,0
5548,trois mille sept cent neuf; neuf cent soixante dix sept,0
5549,huit cent trente huit; trois mille neuf cent sept,1
5550,quatre mille quatre cent soixante trois; mille neuf cent vingt deux,0
5551,quatre mille sept cent vingt; quatre mille huit cent quinze,1
5552,quatre mille sept cent vingt huit; trois mille cinq cent quatre vingt onze,0
5553,neuf cent soixante seize; six cent trente deux,0
5554,trois mille neuf cent huit; mille deux cent cinq,0
5555,quatre mille huit cent soixante quatorze; huit cent quinze,0
5556,deux cent trente et un; trois mille neuf cent cinquante,1
5557,neuf cent cinquante neuf; quatre mille trois cent cinquante et un,1
5558,quatre mille neuf cent quarante et un; mille quatre cent cinquante neuf,0
5559,trois cent quarante; deux mille deux cent un,1
5560,quatre mille sept cent cinquante deux; mille six cent quarante neuf,0
5561,quatre mille cent trente sept; mille huit cent quatre vingt onze,0
5562,trois mille cinq cent trente sept; neuf cent quatre vingt dix,0
5563,sept cent quatre vingt trois; mille quatre vingt quatre,1
5564,trois mille vingt quatre; deux mille huit cent vingt,0
5565,mille huit cent vingt quatre; quatre cent quinze,0
5566,deux mille deux cent treize; quatre mille six cent quatre vingt treize,1
5567,quatre mille sept cent quarante; mille cinq cent soixante cinq,0
5568,deux mille cinq cent quatre vingt quinze; deux cent quatre vingt dix,0
5569,trois mille deux cent quatre vingt trois; six cent seize,0
5570,mille sept cent trente six; trois mille trois cent quatre vingt quatre,1
5571,sept cent trente sept; mille trois cent vingt huit,1
5572,mille huit cent soixante treize; trois mille six cent quarante deux,1
5573,quatre mille trois cent soixante cinq; mille quatre cent sept,0
5574,trois mille deux cent quatre vingt dix neuf; deux cent dix,0
5575,quatre mille sept cent quatorze; mille neuf cent soixante dix huit,0
5576,deux mille six cent soixante quatorze; deux cent soixante seize,0
5577,mille sept cent trente et un; mille quatre vingt seize,0
5578,quatre mille trois cent quatre vingt dix sept; deux mille sept cent cinquante huit,0
5579,trois mille trois cent cinquante trois; deux mille quatre cent trente trois,0
5580,deux mille six cent quarante quatre; mille soixante dix huit,0
5581,trois mille neuf cent quarante deux; six cent quatre vingt quinze,0
5582,mille quatre cent trente trois; quatre mille huit cent treize,1
5583,deux mille soixante dix; six cent dix neuf,0
5584,quatre mille deux cent quatre vingt quinze; quatre mille cinq cent neuf,1
5585,deux mille cinq cent trois; quatre mille huit cent vingt trois,1
5586,quatre mille trois cent treize; quatre cent neuf,0
5587,mille cinq cent quarante sept; deux mille trente six,1
5588,cent quarante quatre; deux mille deux cent soixante douze,1
5589,deux cent vingt huit; cinq cent quatorze,1
5590,trois mille sept cent quatre; mille trois cent soixante neuf,0
5591,trois mille cent vingt et un; neuf cent dix sept,0
5592,huit cent quatre vingts; quatre mille six cent quinze,1
5593,mille neuf cent quatre vingt un; cinq cent quatre vingt cinq,0
5594,trois mille neuf cent dix sept; trois mille six cent cinquante sept,0
5595,mille quatre cent soixante huit; quatre mille quatre cent quatre vingt dix,1
5596,trois mille quatre cent quarante cinq; quatre mille huit cent trois,1
5597,quatre cent quatre vingt dix neuf; quatre cent quatre vingt douze,0
5598,trois mille quatre cent onze; mille deux cent vingt,0
5599,trois mille deux cent quatre vingt onze; quatre mille six cent soixante deux,1
5600,quatre mille trois cent deux; trois mille huit cent quarante neuf,0
5601,cinq cent soixante dix neuf; deux mille six cent vingt huit,1
5602,six cent quatre vingts; deux mille quatre cent cinquante,1
5603,cinq cent soixante; deux mille trois cent soixante quatre,1
5604,soixante quatre; trois mille cinq cent soixante cinq,1
5605,neuf cent quatorze; quatre mille sept cent vingt deux,1
5606,deux mille cent quarante quatre; deux mille deux cent quatre vingt un,1
5607,mille quatre vingt quatre; mille cinq cent soixante trois,1
5608,trois mille neuf cent huit; trois mille six,0
5609,deux cent trois; trois mille huit cent trois,1
5610,mille quatre cent soixante quatorze; quatre cent quatre vingt neuf,0
5611,quatre mille huit cent soixante treize; six cent un,0
5612,quatre mille cinq cent quatre vingt six; mille six cent soixante trois,0
5613,trois mille quatre cent soixante cinq; trois mille quatre vingt dix huit,0
5614,deux mille soixante seize; mille cinq cent soixante dix sept,0
5615,quatre mille quatre cent quatre vingt cinq; deux mille vingt trois,0
5616,quatre mille huit cent quarante et un; deux cent trente et un,0
5617,deux mille quatre vingt deux; trois mille huit cent vingt,1
5618,quatre mille neuf cent quatre vingt sept; mille six cent soixante deux,0
5619,quatre mille quatre cent quatre; quatre mille quatre vingt dix,0
5620,quatre mille trois cent soixante dix sept; mille quatre cent vingt sept,0
5621,cent trente neuf; sept cent quatre vingt trois,1
5622,trois mille six cent quatorze; trois cent quatre vingt dix neuf,0
5623,mille quatre cent soixante neuf; huit cent quatre vingt quatorze,0
5624,mille deux cent quatre vingt onze; mille cent quatre vingt deux,0
5625,deux cent quarante six; deux mille sept cent trente huit,1
5626,trois mille quatre cent six; deux mille deux cent trente trois,0
5627,mille quarante quatre; mille deux cent six,1
5628,quatre mille cent soixante; quatre mille cent six,0
5629,quatre mille; trente trois,0
5630,soixante deux; soixante quinze,1
5631,deux mille huit cent cinquante huit; cent quarante et un,0
5632,trois cent soixante et onze; cent quatre vingt dix,0
5633,deux mille cinq cent quatre vingt sept; deux mille huit cents,1
5634,deux mille cent vingt trois; trois,0
5635,mille sept cent dix; deux mille trois cent trente neuf,1
5636,deux mille sept cent neuf; quatre mille cent trente quatre,1
5637,deux mille huit cent quatre vingt un; mille trois cent cinq,0
5638,mille cent quatre vingt deux; trois mille deux cent quinze,1
5639,deux mille cinq cent quatre vingt cinq; deux mille quatre cent vingt trois,0
5640,quatre mille cent quatre vingt un; trois mille trois cent treize,0
5641,deux mille cent soixante dix sept; mille six cent cinquante sept,0
5642,deux mille cent cinquante deux; mille cent quarante neuf,0
5643,quatre mille quatre cent cinquante huit; deux mille six cent vingt cinq,0
5644,deux mille cinq cent quatre vingt seize; quatre mille cinq cent vingt,1
5645,mille huit cent cinquante quatre; mille neuf cent quatorze,1
5646,quatre mille quatre cent dix; deux mille quatre cent quatre vingt dix sept,0
5647,deux mille deux cent soixante cinq; trois mille huit cent soixante cinq,1
5648,deux mille deux cent quatre; trois mille huit cent soixante quatorze,1
5649,trois mille quatre cent cinquante deux; mille huit cent soixante et un,0
5650,quatre mille six cent trois; quatre mille trois cent treize,0
5651,quatre mille trois cent quarante; mille deux cent quarante sept,0
5652,mille sept cent vingt six; mille neuf cent quatre vingt trois,1
5653,trois mille quatre cent huit; huit cent soixante dix neuf,0
5654,mille quatre cent quatre vingts; quatre mille sept cent quarante neuf,1
5655,sept cent quatre vingt dix sept; deux mille cinq cent trente deux,1
5656,deux mille six cent quatre vingt huit; trois mille trois cent trente six,1
5657,quatre mille huit cent vingt cinq; trois mille soixante deux,0
5658,mille trois cent quatre vingt six; quatre mille deux cent cinquante sept,1
5659,mille quatre cent soixante huit; neuf cent cinquante quatre,0
5660,sept cent soixante dix neuf; trois mille trois cent dix huit,1
5661,trois mille six cent quarante deux; quatre mille neuf cent cinquante six,1
5662,mille neuf cent quatre vingt treize; mille cinq cent quatre vingt quinze,0
5663,quatre cent quarante et un; deux mille deux cent vingt cinq,1
5664,deux mille trois cent quatre; deux mille deux cent soixante douze,0
5665,trois mille cent vingt deux; quatre mille vingt quatre,1
5666,deux mille quatre cent vingt cinq; quarante trois,0
5667,quatre mille six cent soixante dix; mille neuf cent soixante quatre,0
5668,cent cinquante cinq; mille six cents,1
5669,mille six cent neuf; deux mille quatre vingt sept,1
5670,quatre mille cent soixante sept; mille huit cent quinze,0
5671,trois mille six cent soixante cinq; huit,0
5672,quatre mille quatre cent seize; trois mille cinquante trois,0
5673,deux mille neuf cent soixante six; trois mille quatre cent vingt trois,1
5674,mille deux cent neuf; mille deux cent quarante deux,1
5675,trois mille sept cent quatre vingt dix sept; quatre mille neuf cent soixante et un,1
5676,vingt neuf; quatre mille quatre cent soixante,1
5677,mille huit cent quarante deux; deux mille quinze,1
5678,mille soixante cinq; mille quarante quatre,0
5679,quatre mille trois cents; neuf cent douze,0
5680,quatre mille cinq cent soixante et un; trois mille cent trente deux,0
5681,quatre mille deux cent soixante trois; mille quatre cent quarante neuf,0
5682,trois mille sept cent six; six cent trente et un,0
5683,deux mille sept cent cinquante trois; mille cinq cent soixante neuf,0
5684,huit cent soixante douze; neuf cent vingt six,1
5685,mille sept cent seize; mille six cent vingt sept,0
5686,trois cent cinquante neuf; quatre mille deux cent vingt huit,1
5687,six cent quatre vingt quatre; trois mille quatre cent cinquante cinq,1
5688,mille cent vingt deux; mille trois cent dix neuf,1
5689,deux mille trois cent soixante treize; mille huit cent trente cinq,0
5690,mille cinq cent quatre vingt trois; deux mille sept cent dix sept,1
5691,trois mille six cent soixante huit; quatre mille sept cent vingt quatre,1
5692,trois mille cent soixante six; mille neuf cent quatre vingt dix neuf,0
5693,quatre mille trois cent vingt cinq; neuf cent quatre vingt dix sept,0
5694,deux mille cinq cent soixante dix; trois mille trois cent quatre vingt cinq,1
5695,trois mille six cent soixante dix sept; mille trois cent trente,0
5696,deux mille cent soixante; quatre mille neuf cent vingt six,1
5697,mille sept cent soixante quinze; deux mille quatre cent soixante et un,1
5698,neuf cent quatre vingts; mille neuf cent trente huit,1
5699,mille quatre cent cinquante six; neuf cent trente et un,0
5700,six cent soixante quatorze; mille quatre cent quatre vingt huit,1
5701,mille huit cent trente et un; trois mille neuf cent un,1
5702,deux mille huit cent treize; mille trois cent quarante deux,0
5703,deux mille sept cent dix huit; mille quatre cent trente quatre,0
5704,trois mille vingt et un; trois mille cent cinquante,1
5705,deux mille cinquante trois; vingt quatre,0
5706,mille cinq cent trente neuf; neuf cent trente cinq,0
5707,neuf cent quatre vingt huit; deux mille cent soixante et onze,1
5708,deux mille deux cent dix sept; mille neuf cent quatre vingt quatre,0
5709,quatre mille cent vingt cinq; quatre mille deux cent cinq,1
5710,trois mille sept cent soixante quinze; mille cinq cent quatre vingt sept,0
5711,deux mille trois cent quatre vingt dix; deux mille six cent quatre vingt douze,1
5712,quatre mille cent soixante dix huit; trois cent soixante trois,0
5713,mille sept cent dix neuf; trois mille deux cent soixante seize,1
5714,quatre mille neuf cent seize; deux mille huit cent soixante deux,0
5715,deux mille cent quatre vingt seize; deux mille cinq cent vingt trois,1
5716,trois mille cinq cents; mille six cent trente sept,0
5717,quatre mille trois cent quatre vingt trois; deux mille trois cent dix,0
5718,trois mille neuf cent soixante cinq; neuf cent seize,0
5719,quatre mille deux cent quarante trois; quatre mille quatre vingt dix,0
5720,huit cent un; huit cent trente neuf,1
5721,quatre mille sept cent onze; trois mille sept cent quarante sept,0
5722,sept cent vingt quatre; mille six cent soixante et onze,1
5723,trois mille deux cent trente et un; mille huit cent deux,0
5724,quatre mille sept cent soixante seize; trois mille soixante dix neuf,0
5725,deux mille cinquante neuf; cinq cent quatre vingt dix,0
5726,quatre mille trente neuf; trois mille dix,0
5727,trois mille six cent quarante deux; trois mille trois cent trente huit,0
5728,deux mille sept cent douze; trois mille cinq cent soixante neuf,1
5729,deux cent huit; deux mille deux cent trente cinq,1
5730,mille huit cent vingt; mille sept cent deux,0
5731,deux mille neuf cent cinquante trois; mille cent quatre vingt quatorze,0
5732,trois mille six cent quatre vingt douze; cent quarante neuf,0
5733,quatre mille sept cent cinq; trois mille sept cent soixante deux,0
5734,trois mille huit cent trente; quatre mille six cent quatre vingt un,1
5735,deux mille quatre cent quarante neuf; quatre mille neuf cent quatre vingt seize,1
5736,trois mille trois cent quatre vingts; mille neuf cent vingt cinq,0
5737,trois mille cent soixante dix huit; neuf cent quatre vingt treize,0
5738,six cent douze; quatre mille deux cent quatre vingt quinze,1
5739,trois cent vingt; quatre mille sept cent soixante quatorze,1
5740,sept cent quatre vingt quinze; quatre mille cent dix neuf,1
5741,quatre mille dix huit; sept cent vingt deux,0
5742,quatre mille six cent soixante trois; trois mille sept cent dix sept,0
5743,deux mille neuf cent quatre vingt quinze; cent quatre vingt dix,0
5744,mille sept cent deux; cent dix huit,0
5745,quatre cent quarante et un; deux mille cinq cent soixante et onze,1
5746,deux mille deux cent trente; quatre mille trois cent trente deux,1
5747,quatre mille neuf cent quatre vingts; neuf cent soixante quatre,0
5748,quatre mille neuf cent soixante; six cent soixante,0
5749,cent vingt trois; quatre mille six cent vingt,1
5750,quatre mille neuf cent dix; quatre mille quatre cent dix,0
5751,mille cinq cent quatre vingt quinze; trois mille huit cent vingt quatre,1
5752,vingt neuf; trois mille six cent soixante dix sept,1
5753,trois cent vingt cinq; mille cent trente huit,1
5754,trois mille cinq cent treize; deux mille quatre cent quarante sept,0
5755,mille cinquante quatre; deux mille soixante sept,1
5756,deux cent trente deux; deux mille deux cent soixante dix neuf,1
5757,deux mille deux cent un; deux mille cent quarante trois,0
5758,trois mille sept cent soixante neuf; deux mille huit cent quatre vingt cinq,0
5759,deux mille quatre cent vingt quatre; deux mille deux cent dix huit,0
5760,trois mille cent quatre vingt un; deux cent huit,0
5761,deux mille six cent cinquante huit; deux mille trois cent quarante cinq,0
5762,deux mille trois cent quatre vingt dix; deux mille sept cent dix,1
5763,mille trois cent quatre vingt quinze; trois mille cinq cent trente neuf,1
5764,quatre mille cinq cent soixante; cinq cent onze,0
5765,cent quarante et un; trois mille trois cent quarante quatre,1
5766,deux mille huit cent soixante huit; mille six cent deux,0
5767,mille huit cent soixante seize; six cent vingt et un,0
5768,quatre mille deux cent quatre vingt deux; neuf cent quatre vingts,0
5769,deux mille trois cent quatre vingt six; quatre cent soixante dix huit,0
5770,sept cent quatre vingt treize; deux mille sept cent quatre vingt sept,1
5771,mille huit cent soixante dix sept; trois mille trois cent soixante deux,1
5772,quatre mille sept cent cinq; cinq cent quatre vingt deux,0
5773,mille trois cent quarante deux; deux mille sept cent quatre vingt dix huit,1
5774,trois mille six cent vingt quatre; trois cent quarante,0
5775,deux mille trois cent trente sept; deux mille cinq cent vingt,1
5776,trois mille quarante sept; mille cent quatre vingt cinq,0
5777,cinq cent quatre vingt dix huit; quatre mille quarante cinq,1
5778,trois mille sept cent cinquante deux; trois mille neuf cent quatre vingt un,1
5779,trois mille sept cent cinquante trois; mille neuf cent quarante quatre,0
5780,mille huit cent trente; quatre mille neuf cent vingt deux,1
5781,trois mille cinq cent trois; huit cent trente,0
5782,mille cinq cent soixante huit; deux mille quatre cent soixante et un,1
5783,deux cent cinquante; deux mille quatre vingt sept,1
5784,quatre mille six cent quarante deux; quatre cent vingt huit,0
5785,deux mille huit cent quarante cinq; trois mille quatre cent soixante deux,1
5786,mille cent cinq; quatre mille deux cent vingt huit,1
5787,deux mille cent quatorze; neuf cent trente trois,0
5788,deux mille sept cent trente cinq; quatre mille cinq cent vingt trois,1
5789,quatre mille quatre cent quatre vingt sept; mille trois cent quatre vingt quatorze,0
5790,quatre mille six cent cinquante sept; cinq cent cinquante quatre,0
5791,quatre mille trois cent vingt six; deux cent quatre vingt quatre,0
5792,trois mille huit cent soixante douze; neuf cent quatorze,0
5793,quatre mille trois cent trente et un; huit cent huit,0
5794,mille huit cent soixante six; neuf cent vingt six,0
5795,quatre mille cinq cents; quatre mille sept cent soixante dix neuf,1
5796,neuf cent un; trois mille neuf cent soixante,1
5797,quatre mille trois cent sept; deux mille sept cent soixante dix sept,0
5798,deux mille huit cent quarante deux; mille six cent dix huit,0
5799,trois mille neuf cent soixante sept; mille huit cent soixante dix,0
5800,quatre mille quatre cent soixante treize; trois mille huit cent quatre vingt six,0
5801,trois cent quatre vingts; quatre mille neuf cent cinquante quatre,1
